Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
-57.86%,-57.86,1,1,6,-57.86,NUM,CD,ROOT,-dd.dd,0.0
-57.86%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-9.81%,-9.81,1,1,5,-9.81,NUM,CD,nummod,-d.dd,0.0
-9.81%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
194.12%,194.12,1,1,6,194.12,NUM,CD,nummod,ddd.dd,0.0
194.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
17780%,17780,1,1,5,17780,NUM,CD,nummod,dddd,0.0
17780%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
2.12%,2.12,1,1,4,2.12,NUM,CD,nummod,d.dd,0.0
2.12%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
262.50%,262.50,1,1,6,262.50,NUM,CD,nummod,ddd.dd,0.0
262.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
144.72%,144.72,1,1,6,144.72,NUM,CD,nummod,ddd.dd,0.0
144.72%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
23.36%,23.36,1,1,5,23.36,NUM,CD,nummod,dd.dd,0.0
23.36%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
11.32%,11.32,1,1,5,11.32,NUM,CD,nummod,dd.dd,0.0
11.32%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
180.24%,180.24,1,1,6,180.24,NUM,CD,nummod,ddd.dd,0.0
180.24%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-39.47%,-39.47,1,1,6,-39.47,NOUN,NN,ROOT,-dd.dd,0.0
-39.47%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-7.37%,-7.37,1,1,5,-7.37,NUM,CD,nummod,-d.dd,0.0
-7.37%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
151.10%,151.10,1,1,6,151.10,NUM,CD,nummod,ddd.dd,0.0
151.10%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
11.17%,11.17,1,1,5,11.17,NUM,CD,nummod,dd.dd,0.0
11.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
424.07%,424.07,1,1,6,424.07,NUM,CD,nummod,ddd.dd,0.0
424.07%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-21.01%,-21.01,1,1,6,-21.01,PUNCT,:,ROOT,-dd.dd,0.0
-21.01%,%,1,1,1,%,NOUN,NN,intj,%,0.0
23.17%,23.17,1,1,5,23.17,NUM,CD,nummod,dd.dd,0.0
23.17%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-38.19%,-38.19,1,1,6,-38.19,INTJ,UH,ROOT,-dd.dd,0.0
-38.19%,%,1,1,1,%,INTJ,UH,intj,%,0.0
-51.77%,-51.77,1,1,6,-51.77,PUNCT,.,ROOT,-dd.dd,0.0
-51.77%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-33.37%,-33.37,1,1,6,-33.37,INTJ,UH,ROOT,-dd.dd,0.0
-33.37%,%,1,1,1,%,INTJ,UH,intj,%,0.0
5.25%,5.25,1,1,4,5.25,NUM,CD,nummod,d.dd,0.0
5.25%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
11.74%,11.74,1,1,5,11.74,NUM,CD,nummod,dd.dd,0.0
11.74%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
62.01%,62.01,1,1,5,62.01,NUM,CD,nummod,dd.dd,0.0
62.01%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
26.18%,26.18,1,1,5,26.18,NUM,CD,nummod,dd.dd,0.0
26.18%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
98.43%,98.43,1,1,5,98.43,NUM,CD,nummod,dd.dd,0.0
98.43%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
49.51%,49.51,1,1,5,49.51,NUM,CD,nummod,dd.dd,0.0
49.51%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-11.26%,-11.26,1,1,6,-11.26,ADJ,JJ,ROOT,-dd.dd,0.0
-11.26%,%,1,1,1,%,INTJ,UH,intj,%,0.0
311.11%,311.11,1,1,6,311.11,NUM,CD,nummod,ddd.dd,0.0
311.11%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
14.50%,14.50,1,1,5,14.50,NUM,CD,nummod,dd.dd,0.0
14.50%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
71.43%,71.43,1,1,5,71.43,NUM,CD,nummod,dd.dd,0.0
71.43%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
-88.94%,-88.94,1,1,6,-88.94,NOUN,NN,ROOT,-dd.dd,0.0
-88.94%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-49.39%,-49.39,1,1,6,-49.39,NOUN,NN,ROOT,-dd.dd,0.0
-49.39%,%,1,1,1,%,NOUN,NN,intj,%,0.0
-4.27%,-4.27,1,1,5,-4.27,NUM,CD,nummod,-d.dd,0.0
-4.27%,%,1,1,1,%,NOUN,NN,ROOT,%,0.0
