Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Cupertino, California, United States, North America",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"Shanghai, Shanghai, China, Asia",[],0,[],0,[],0
"Cologne, Nordrhein-Westfalen, Germany, Europe",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Hartley, Northumberland, United Kingdom, Europe",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"Gunpo, Kyonggi-do, South Korea, Asia",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Makati, Manila, Philippines, Asia",[],0,[],0,[],0
"Tirat Carmel, Hefa, Israel, Asia",[],0,[],0,[],0
"Gîza, Al Jizah, Egypt, Africa",[],0,[],0,[],0
"Copenhagen, Hovedstaden, Denmark, Europe",[],0,[],0,[],0
"Niles, Illinois, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Vancouver, British Columbia, Canada, North America",[],0,[],0,[],0
"Giv'atayim, Tel Aviv, Israel, Asia",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Delhi, Delhi, India, Asia",[],0,[],0,[],0
"Kongens Lyngby, Hovedstaden, Denmark, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Palo Alto, California, United States, North America",[],0,[],0,[],0
"Ankara, Ankara, Turkey, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Coppell, Texas, United States, North America",[],0,[],0,[],0
"New Haven, Connecticut, United States, North America",[],0,[],0,[],0
"Bellevue, Washington, United States, North America",[],0,[],0,[],0
"Nashville, Tennessee, United States, North America",[],0,[],0,[],0
"Milano, Lombardia, Italy, Europe",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Toronto, Ontario, Canada, North America",[],0,[],0,[],0
"Chicago, Illinois, United States, North America",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Bainbridge Island, Washington, United States, North America",[],0,[],0,[],0
"Sebastopol, California, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Toronto, Ontario, Canada, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"San Mateo, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Köln, Nordrhein-Westfalen, Germany, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Jakarta, Jakarta Raya, Indonesia, Asia",[],0,[],0,[],0
"Vienna, Wien, Austria, Europe",[],0,[],0,[],0
"White Plains, New York, United States, North America",[],0,[],0,[],0
"Kathmandu, Bagmati, Nepal, Asia",[],0,[],0,[],0
"Osasco, Sao Paulo, Brazil, South America",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Omaha, Nebraska, United States, North America",[],0,[],0,[],0
"Chicago, Illinois, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Surry Hills, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Malvern, Pennsylvania, United States, North America",[],0,[],0,[],0
"Menlo Park, California, United States, North America",[],0,[],0,[],0
"Phoenix, Arizona, United States, North America",[],0,[],0,[],0
"Stuttgart, Baden-Wurttemberg, Germany, Europe",[],0,[],0,[],0
"Paris, Ile-de-France, France, Europe","[de, -]",2,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"El Segundo, California, United States, North America",[],0,[],0,[],0
"Hamburg, Hamburg, Germany, Europe",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Graz, Steiermark, Austria, Europe",[],0,[],0,[],0
"San Jose, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Chattanooga, Tennessee, United States, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Westford, Massachusetts, United States, North America",[],0,[],0,[],0
"Stavanger, Rogaland, Norway, Europe",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Boulder, Colorado, United States, North America",[],0,[],0,[],0
"San Antonio, Texas, United States, North America",[],0,[],0,[],0
"Oakland, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Wilmington, Delaware, United States, North America",[],0,[],0,[],0
"Delhi, Delhi, India, Asia",[],0,[],0,[],0
"Grand Rapids, Michigan, United States, North America",[],0,[],0,[],0
"Pathum Thani, Pathum Thani, Thailand, Asia",[],0,[],0,[],0
"Hong Kong, Hong Kong Island, Hong Kong, Asia",[],0,[],0,[],0
"Cape Town, NA - South Africa, South Africa, Africa",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Lebanon, New Jersey, United States, North America",[],0,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"Daytona Beach, Florida, United States, North America",[],0,[],0,[],0
"Davis, California, United States, North America",[],0,[],0,[],0
"Chicago, Illinois, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"New Delhi, Delhi, India, Asia",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Sydney, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Johannesburg, NA - South Africa, South Africa, Africa",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Taastrup, Hovedstaden, Denmark, Europe",[],0,[],0,[],0
"Stockholm, Stockholms Lan, Sweden, Europe",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"Wilmington, Delaware, United States, North America",[],0,[],0,[],0
"New Delhi, Delhi, India, Asia",[],0,[],0,[],0
"Stockholm, Stockholms Lan, Sweden, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Helsinki, Southern Finland, Finland, Europe",[],0,[],0,[],0
"Philadelphia, Pennsylvania, United States, North America",[],0,[],0,[],0
"Amsterdam, Noord-Holland, The Netherlands, Europe",[],0,[],0,[],0
"Amsterdam, Noord-Holland, The Netherlands, Europe",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Eagle Mountain, Utah, United States, North America",[],0,[],0,[],0
"São Paulo, Sao Paulo, Brazil, South America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Encinitas, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Philadelphia, Pennsylvania, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Waltham, Massachusetts, United States, North America",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Tel Aviv, Tel Aviv, Israel, Asia",[],0,[],0,[],0
"Brooklyn, New York, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Suzhou, Jiangsu, China, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Tokyo, Tokyo, Japan, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Little Chesterford, Essex, United Kingdom, Europe",[],0,[],0,[Little],1
"Arnhem, Gelderland, The Netherlands, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Santa Clara, California, United States, North America",[],0,[],0,[],0
"Riverdale, Maryland, United States, North America",[],0,[],0,[],0
"Atlanta, Georgia, United States, North America",[],0,[],0,[],0
"Raleigh, North Carolina, United States, North America",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Manama, Al Manamah, Bahrain, Asia",[],0,[],0,[],0
"Indianapolis, Indiana, United States, North America",[],0,[],0,[],0
"Freising, Bayern, Germany, Europe",[Freising],1,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"San Mateo, California, United States, North America",[],0,[],0,[],0
"Cheltenham, Gloucestershire, United Kingdom, Europe",[],0,[],0,[],0
"Englewood, Colorado, United States, North America",[],0,[],0,[],0
"Sydney, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Milwaukee, Wisconsin, United States, North America",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Jerusalem, Yerushalayim, Israel, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Doral, Florida, United States, North America",[],0,[],0,[],0
"Tel Aviv, Tel Aviv, Israel, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"San Jose, California, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Montréal, Quebec, Canada, North America",[],0,[],0,[],0
"Richmond Hill, Ontario, Canada, North America",[],0,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Santa Clara, California, United States, North America",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"Hamburg, Hamburg, Germany, Europe",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Needham, Massachusetts, United States, North America",[],0,[],0,[],0
"Shanghai, Shanghai, China, Asia",[],0,[],0,[],0
"Rovigo, Veneto, Italy, Europe",[],0,[],0,[],0
"Amsterdam, Noord-Holland, The Netherlands, Europe",[],0,[],0,[],0
"Montréal, Quebec, Canada, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"San Jose, California, United States, North America",[],0,[],0,[],0
"Nashville, Tennessee, United States, North America",[],0,[],0,[],0
"Espoo, Southern Finland, Finland, Europe",[],0,[],0,[],0
"Luxembourg, Luxembourg, Luxembourg, Europe",[],0,[],0,[],0
"Chicago, Illinois, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"Barcelona, Catalonia, Spain, Europe",[],0,[],0,[],0
"Reykjavík, Gullbringusysla, Iceland, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Atlanta, Georgia, United States, North America",[],0,[],0,[],0
"Roche, Cornwall, United Kingdom, Europe",[],0,[],0,[],0
"Halden, Ostfold, Norway, Europe",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Raleigh, North Carolina, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"Houston, Texas, United States, North America",[],0,[],0,[],0
"Ahmedabad, Gujarat, India, Asia",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"Jakarta, Jakarta Raya, Indonesia, Asia",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Haidian, Beijing, China, Asia",[],0,[],0,[],0
"Buenos Aires, Distrito Federal, Argentina, South America",[],0,[],0,[],0
"Carlton, Victoria, Australia, Oceania",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Brisbane, Queensland, Australia, Oceania",[],0,[],0,[],0
"Parnell, Auckland, New Zealand, Oceania",[],0,[],0,[],0
"Nottingham, Nottingham, United Kingdom, Europe",[],0,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Atlanta, Georgia, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Renton, Washington, United States, North America",[],0,[],0,[],0
"Irving, Texas, United States, North America",[],0,[],0,[],0
"Hamilton, Ontario, Canada, North America",[],0,[],0,[],0
"Quebec, Quebec, Canada, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Mesa, Arizona, United States, North America",[],0,[],0,[],0
"Istanbul, Istanbul, Turkey, Europe",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Toronto, Ontario, Canada, North America",[],0,[],0,[],0
"Tel Aviv, Tel Aviv, Israel, Asia",[],0,[],0,[],0
"Mount Tyson, Queensland, Australia, Oceania",[],0,[],0,[],0
"Dallas, Texas, United States, North America",[],0,[],0,[],0
"Bristol, Bristol, City of, United Kingdom, Europe",[],0,[],0,[],0
"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",[],0,[],0,[],0
"San Diego, California, United States, North America",[],0,[],0,[],0
"Dallas, Texas, United States, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Mexico City, Distrito Federal, Mexico, North America",[],0,[],0,[],0
"San Mateo, California, United States, North America",[],0,[],0,[],0
"New Delhi, Delhi, India, Asia",[],0,[],0,[],0
"Baltimore, Maryland, United States, North America",[],0,[],0,[],0
"Sunnyvale, California, United States, North America",[],0,[],0,[],0
"Cambridge, Massachusetts, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Lagos, Lagos, Nigeria, Africa",[Lagos],1,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Wilmington, North Carolina, United States, North America",[],0,[],0,[],0
"Amsterdam, Noord-Holland, The Netherlands, Europe",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"Boise, Idaho, United States, North America",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Durban, NA - South Africa, South Africa, Africa",[],0,[],0,[],0
"New Delhi, Delhi, India, Asia",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"Carlsbad, California, United States, North America",[],0,[],0,[],0
"Genk, Limburg, Belgium, Europe",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Amsterdam, Noord-Holland, The Netherlands, Europe",[],0,[],0,[],0
"Abingdon, Oxfordshire, United Kingdom, Europe",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Çankaya, Ankara, Turkey, Europe",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Pittsburgh, Pennsylvania, United States, North America",[],0,[],0,[],0
"San Diego, California, United States, North America",[],0,[],0,[],0
"Guwahati, Assam, India, Asia",[],0,[],0,[],0
"Hanalei, Hawaii, United States, North America",[],0,[],0,[],0
"Dell Rapids, South Dakota, United States, North America",[],0,[],0,[],0
"Cape Town, NA - South Africa, South Africa, Africa",[],0,[],0,[],0
"Stockholm, Stockholms Lan, Sweden, Europe",[],0,[],0,[],0
"Oslo, Oslo, Norway, Europe",[],0,[],0,[],0
"Kolkata, West Bengal, India, Asia",[],0,[],0,[],0
"Medford, Massachusetts, United States, North America",[],0,[],0,[],0
"Chennai, Tamil Nadu, India, Asia",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Copenhagen, Hovedstaden, Denmark, Europe",[],0,[],0,[],0
"Scottsdale, Arizona, United States, North America",[],0,[],0,[],0
"Riverside, Missouri, United States, North America",[],0,[],0,[],0
"Toronto, Ontario, Canada, North America",[],0,[],0,[],0
"Utrecht, Utrecht, The Netherlands, Europe",[],0,[],0,[],0
"New Canaan, Connecticut, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Princeton, New Jersey, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Osnabrück, Niedersachsen, Germany, Europe",[],0,[],0,[],0
"Philadelphia, Pennsylvania, United States, North America",[],0,[],0,[],0
"Waterloo, Ontario, Canada, North America",[],0,[],0,[],0
"Brisbane, Queensland, Australia, Oceania",[],0,[],0,[],0
"Santa Clara, California, United States, North America",[],0,[],0,[],0
"Dallas, Texas, United States, North America",[],0,[],0,[],0
"Edinburg, Texas, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Jakarta, Jakarta Raya, Indonesia, Asia",[],0,[],0,[],0
"Jakarta, Jakarta Raya, Indonesia, Asia",[],0,[],0,[],0
"Odessa, Florida, United States, North America",[],0,[],0,[],0
"Humberg, Baden-Wurttemberg, Germany, Europe",[],0,[],0,[],0
"Calgary, Alberta, Canada, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Pune, Maharashtra, India, Asia",[],0,[],0,[],0
"Bellevue, Washington, United States, North America",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"Milano, Lombardia, Italy, Europe",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"San Mateo, California, United States, North America",[],0,[],0,[],0
"Lehi, Utah, United States, North America",[],0,[],0,[],0
"Cologne, Nordrhein-Westfalen, Germany, Europe",[],0,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Wollongong, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"Washington, District of Columbia, United States, North America",[],0,[],0,[],0
"Nairobi, Nairobi Area, Kenya, Africa",[],0,[],0,[],0
"Waltham, Massachusetts, United States, North America",[],0,[],0,[],0
"Hyderabad, Andhra Pradesh, India, Asia",[],0,[],0,[],0
"Bogotá, Distrito Especial, Colombia, South America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Kolkata, West Bengal, India, Asia",[],0,[],0,[],0
"Central, Hong Kong Island, Hong Kong, Asia",[],0,[],0,[Central],1
"Redwood City, California, United States, North America",[],0,[],0,[],0
"Waltham, Massachusetts, United States, North America",[],0,[],0,[],0
"Toronto, Ontario, Canada, North America",[],0,[],0,[],0
"Herrenberg, Baden-Wurttemberg, Germany, Europe",[],0,[],0,[],0
"Brooklyn, New York, United States, North America",[],0,[],0,[],0
"Toronto, Ontario, Canada, North America",[],0,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Santa Monica, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Mexico City, Distrito Federal, Mexico, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Bristol, Bristol, City of, United Kingdom, Europe",[],0,[],0,[],0
"Mannheim, Baden-Wurttemberg, Germany, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Warsaw, Mazowieckie, Poland, Europe",[],0,[],0,[],0
"Cairo, Al Qahirah, Egypt, Africa",[],0,[],0,[],0
"Halifax, Nova Scotia, Canada, North America",[],0,[],0,[],0
"Sydney, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Mercer Island, Washington, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Pasadena, California, United States, North America",[],0,[],0,[],0
"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"San Jose, California, United States, North America",[],0,[],0,[],0
"Cincinnati, Ohio, United States, North America",[],0,[],0,[],0
