Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
Debt Financing - Exoticca,[],0,[],0,[],0
Seed Round - Deposits.com,[],0,[],0,[],0
Series A - KeyCare,[],0,[],0,[],0
Seed Round - Metaverse Magna,[],0,[],0,[],0
Series A - Wombat,[],0,[Wombat],1,[],0
Series C - Senda Biosciences,[],0,[],0,[],0
Debt Financing - Capital on Tap,[Tap],1,[],0,[],0
Series C - Carbyne,[],0,[],0,[],0
Series A - Winuall,[],0,[],0,[],0
Seed Round - Mermade Seafoods,[Seafoods],1,[],0,[],0
Venture Round - Gunzilla Games,[],0,[],0,[],0
Seed Round - Kula,[],0,[],0,[],0
Venture Round - Lightyear,[],0,[],0,[],0
Series B - Lumafield,[],0,[],0,[],0
Series C - Muse,[],0,[],0,[],0
Series E - Guesty,[],0,[],0,[],0
Series B - Mavenoid,[],0,[],0,[],0
Venture Round - StayVista,[],0,[],0,[],0
Venture Round - Zelluna Immunotherapy,[],0,[],0,[],0
Series D - Insilico Medicine,[],0,[],0,[],0
Series C - ZineOne,[],0,[],0,[],0
Series A - Neutral,[],0,[],0,[],0
Series A - Flossy,[],0,[],0,[],0
Series A - Zilla Security,[],0,[],0,[],0
Series B - Pattern Ag,[],0,[],0,[],0
Pre Seed Round - Anchor,[],0,[],0,[],0
Pre Seed Round - SkorLife,[],0,[],0,[],0
Series C - Moximed,[],0,[],0,[],0
Venture Round - Bridger Photonics,[],0,[],0,[],0
Series A - Coolmate,[],0,[Coolmate],1,[],0
Series C - Mesh Payments,[Payments],1,[],0,[],0
Pre Seed Round - Cultivated Biosciences,[],0,[Cultivated],1,[],0
Series C - Truework,[],0,[],0,[],0
Series B - ArabyAds,[],0,[],0,[],0
Series B - AIRS Medical,[],0,[],0,[],0
Venture Round - Lightnet,[],0,[],0,[],0
Seed Round - Roleshare,[],0,[],0,[],0
Series C - Upfront Healthcare Services,[],0,[],0,[],0
Series C - Anyscale,[],0,[],0,[],0
Series B - Solid,[],0,[],0,[],0
Series B - Localyze,[],0,[],0,[],0
Pre Seed Round - Liquide,[],0,[],0,[],0
Debt Financing - Be Group,[],0,[],0,[],0
Series A - Explo,[],0,[],0,[],0
Series A - Netspeak Games,[],0,[],0,[],0
Series B - TXOne Networks,[],0,[],0,[],0
Seed Round - Puna Bio,[],0,[],0,[],0
Series B - Blue World Technologies,[],0,[],0,[],0
Series A - Privado,[],0,[],0,[],0
Series C - Sunstone,[],0,[],0,[],0
Debt Financing - Funding Societies,[],0,[],0,[],0
Series C - Redesign Health,[],0,[],0,[],0
Series A - Octiv,[],0,[],0,[],0
Series B - InsideTracker,[],0,[],0,[],0
Series B - HealthAssure,[],0,[],0,[],0
Series B - Recurve,[],0,[Recurve],1,[],0
Series D - Pliops,[Pliops],1,[],0,[],0
Series A - Motivo Health,[],0,[],0,[],0
Post-IPO Debt - Ryvu,[],0,[],0,[],0
Series A - FX HedgePool,[],0,[],0,[],0
Seed Round - DoxyChain,[],0,[],0,[],0
Series B - Ready Player Me,[],0,[],0,[],0
Seed Round - Kippa,[],0,[],0,[],0
Series A - Invisible Universe,[],0,[],0,[Invisible],1
Seed Round - Safeheron,[],0,[],0,[],0
Series A - Nanopath,[Nanopath],1,[],0,[],0
Funding Round - SUGAR Cosmetics,[],0,[],0,[],0
Series B - Lori Systems,[],0,[],0,[],0
Venture Round - Chekk,[],0,[],0,[],0
Seed Round - CuriMeta,[],0,[],0,[],0
Seed Round - BalkanID,[BalkanID],1,[],0,[],0
Seed Round - Velaris,[],0,[],0,[],0
Seed Round - Agave Games,[],0,[],0,[],0
Venture Round - Realtime Robotics,[],0,[],0,[],0
Pre Seed Round - Sharwa,[],0,[],0,[],0
Venture Round - 3D Issue,[Issue],1,[],0,[],0
Series B - iProcure,[],0,[],0,[],0
Series B - Cygni Energy,[],0,[],0,[],0
Seed Round - Alloy Enterprises,[],0,[],0,[],0
Post-IPO Equity - Abivax,[],0,[],0,[],0
Series A - Agora,[],0,[],0,[],0
Seed Round - Fair.xyz,[],0,[],0,[],0
Series A - VendorPM,[VendorPM],1,[],0,[],0
Seed Round - Sofy,[],0,[],0,[],0
Seed Round - Millie,[],0,[],0,[],0
Series B - eTheRNA immunotherapies,[immunotherapies],1,[],0,[],0
Debt Financing - Clip,[],0,[],0,[],0
Series C - Boulevard,[],0,[],0,[],0
Seed Round - Pace,[],0,[],0,[],0
Series A - Liefergrün,[],0,[],0,[],0
Seed Round - VIAVIA,[VIAVIA],1,[],0,[],0
Series A - Learnsoft Technology,[],0,[],0,[],0
Seed Round - Ryft,[],0,[],0,[],0
Series C - Focal Point Positioning,[Positioning],1,[],0,[],0
Secondary Market - Access Capital Partners,[],0,[],0,[],0
Series A - Nexford University,[],0,[],0,[],0
Seed Round - EeroQ,[EeroQ],1,[],0,[],0
Seed Round - Scalenut,[],0,[],0,[],0
Series D - Ultraviolette Automotive,[],0,[],0,[],0
Seed Round - Bankme,[],0,[],0,[],0
Seed Round - Usko Privacy,[],0,[],0,[],0
Seed Round - Project Hero,[],0,[],0,[],0
Corporate Round - Sustainable Beef,[],0,[],0,"[Corporate, Sustainable]",2
Pre Seed Round - Bitmama,[],0,[],0,[],0
Pre Seed Round - LANDE,[],0,[],0,[],0
Series C - Prellis Biologics,[],0,[],0,[],0
Seed Round - Pogo,[],0,[],0,[],0
Series D - HopSkipDrive,[],0,[],0,[],0
Series A - Fora,[],0,[],0,[],0
Corporate Round - DriveX,[],0,[],0,[],0
Series A - Olio,[Olio],1,[],0,[],0
Series C - Everphone,[],0,[],0,[],0
Series A - FOMO Pay,"[FOMO, Pay]",2,[],0,[],0
Series B - LiveEO,[LiveEO],1,[],0,[],0
Seed Round - Stimulus,[Stimulus],1,[],0,[],0
Series A - Waysia,[],0,[],0,[],0
Seed Round - Pomelo,[],0,[],0,[],0
Series B - Lily AI,[],0,[],0,[],0
Venture Round - Nreal,[],0,[],0,[],0
Series B - Craft,[],0,[],0,[],0
Seed Round - FathomX,[],0,[],0,[],0
Seed Round - Trial Library,[],0,[],0,[],0
Seed Round - HumanQ,[],0,[],0,[],0
Venture Round - Dr. B,[],0,[],0,[],0
Series A - Plerk,[],0,[],0,[],0
Series B - Bravo Sierra,[],0,[],0,[],0
Pre Seed Round - Justhome,[],0,[],0,[],0
Seed Round - Adwoa Beauty,[],0,[],0,[],0
Seed Round - Anveshan,[],0,[],0,[],0
Series A - Forage,[Forage],1,[],0,[],0
Series A - DataProphet,[],0,[],0,[],0
Seed Round - Hillridge Technology,[],0,[],0,[],0
Series B - Robotaxi,[],0,[],0,[],0
Series A - PurpleTutor,[PurpleTutor],1,[],0,[],0
Series B - Arine,[],0,[],0,[],0
Series C - Everytable,[],0,[],0,[],0
Seed Round - Constructive Bio,[],0,[],0,[],0
Series A - Eezee,[],0,[],0,[],0
Seed Round - Anaphite,[],0,[],0,[],0
Seed Round - Omnibiz,[],0,[],0,[],0
Seed Round - CreatorDAO,[CreatorDAO],1,[],0,[],0
Funding Round - KarmSolar,[],0,[],0,[],0
Seed Round - Regression Games,[],0,[],0,[],0
Seed Round - BarrelWise Technologies,[],0,[],0,[],0
Venture Round - iBus Networks &amp; Infrastructure,"[amp, Infrastructure]",2,[],0,[],0
Venture Round - Trojan Energy,[],0,[],0,[],0
Pre Seed Round - Latú Seguros,[],0,[],0,[],0
Venture Round - Triller,[],0,[],0,[],0
Series A - Naborforce,[],0,[],0,[],0
Venture Round - Nimbus Therapeutics,[],0,[],0,[],0
Seed Round - LegitFit,[],0,[],0,[],0
Series A - R2,[],0,[],0,[],0
Seed Round - deskbird,[deskbird],1,[],0,[],0
Series A - Omni,[],0,[],0,[],0
Seed Round - Metalbook,[],0,[],0,[],0
Series D - VidMob,[VidMob],1,[],0,[],0
Series D - Motatos,[],0,[],0,[],0
Series B - Gravitee,[Gravitee],1,[],0,[],0
Debt Financing - Cygni Energy,[],0,[],0,[],0
Series A - Neukio Biotherapeutics,[],0,[],0,[],0
Series A - TeraWatt Infrastructure,[],0,[],0,[],0
Series A - Headroom,[Headroom],1,[],0,[],0
Series A - VRGL,[],0,[],0,[],0
Seed Round - The Good Face Project,[],0,[],0,[],0
Seed Round - Mindset AI,[],0,[],0,[],0
Venture Round - Spectral,[],0,[],0,[],0
Series C - Forge Biologics,[],0,[],0,[],0
Venture Round - Matrixian Group,[],0,[],0,[],0
Series C - Paper Boat,[],0,[],0,[],0
Seed Round - SolanaFM,[],0,[],0,[],0
Debt Financing - MedMinder Systems,[],0,[],0,[],0
Debt Financing - Auronix,[],0,[],0,[],0
Series A - TCARE,[TCARE],1,[],0,[],0
Series B - SteelEye,[],0,[],0,[],0
Seed Round - RiskSmart,[],0,[],0,[],0
Series A - PreciTaste,[],0,[],0,[],0
Series A - Tarci,[],0,[],0,[],0
Series A - Clarity Movement,[],0,[],0,[],0
Venture Round - Ageras,[],0,[],0,[],0
Seed Round - iCover,[],0,[],0,[],0
Corporate Round - Latch Medical,[],0,[],0,[Corporate],1
Series A - Carroucell,[],0,[],0,[],0
Debt Financing - Landing,[Landing],1,[],0,[],0
Series C - Vive Crop Protection,[],0,[],0,[],0
Series E - Gotham Greens,[],0,[],0,[],0
Debt Financing - Oxbury Bank,[],0,[],0,[],0
Grant - Yotta Energy,[],0,[],0,[],0
Venture Round - Black Diamond Advisory,[],0,[],0,[],0
Private Equity Round - Virgin Voyages,[],0,[],0,[],0
Series A - ModernLoop,[],0,[],0,[],0
Seed Round - Pure Ocean Algae,[],0,[],0,[],0
Pre Seed Round - Vidcare Innovations,[],0,[],0,[],0
Venture Round - Hornetsecurity,[],0,[],0,[],0
Series B - Caju,[],0,[],0,[],0
Seed Round - Zeew,[],0,[],0,[],0
Seed Round - Clearbot,[],0,[],0,[],0
Series C - Gorgias,[],0,[],0,[],0
Corporate Round - LiveScore Group,[],0,[],0,[],0
Seed Round - Papa Pawsome,[],0,[],0,[],0
Private Equity Round - Gallium Studios,[],0,[],0,[],0
Debt Financing - Vive Crop Protection,[],0,[],0,[],0
Debt Financing - Landa,[],0,[],0,[],0
Seed Round - Sei Labs,[],0,[],0,[],0
Seed Round - MetaverseGo,[],0,[],0,[],0
Seed Round - Koop,[],0,[],0,[],0
Seed Round - Willow Servicing,[Servicing],1,[],0,[],0
Private Equity Round - VanDeMark Chemical,[],0,[],0,[],0
Seed Round - Lysto,[],0,[],0,[],0
Series F - ottonova,[],0,[],0,[],0
Venture Round - Verily,[],0,[],0,[],0
Series B - Plume,[],0,[],0,[],0
Seed Round - Teamway,[Teamway],1,[],0,[],0
Debt Financing - liwwa,[],0,[],0,[],0
Private Equity Round - Oasis Fertility,[Fertility],1,[],0,[],0
Series B - Patchwork,[],0,[],0,[],0
Series A - FunXtion,[FunXtion],1,[],0,[],0
Post-IPO Secondary - Airtel,[],0,[],0,[Post],1
Series B - XYXX Apparels,[Apparels],1,[],0,[],0
Venture Round - Injective,[],0,[],0,[],0
Seed Round - Tailor,[],0,[],0,[],0
Venture Round - Defendify,[],0,[Defendify],1,[],0
Pre Seed Round - doddl.ie,[],0,[],0,[],0
Series C - Flyability,[Flyability],1,[],0,[],0
Secondary Market - Ardent Health Services,[],0,[],0,[],0
Series B - Esensi Solusi Buana,[],0,[],0,[],0
Series A - Aptos,[],0,[],0,[],0
Private Equity Round - Arevia Power,[],0,[],0,[],0
Seed Round - Caraway,[Caraway],1,[],0,[],0
Series A - Goldcast,[],0,[],0,[],0
Seed Round - Comm Technologies,[],0,[],0,[],0
Seed Round - Figures,[Figures],1,[],0,[],0
Series B - liwwa,[],0,[],0,[],0
Seed Round - NG.CASH,[NG.CASH],1,[],0,[],0
Venture Round - Cour Pharmaceuticals Development,[],0,[],0,[],0
Pre Seed Round - Wega Labs,[],0,[],0,[],0
Venture Round - SoMee,[],0,[],0,[],0
Seed Round - Aesop Technology,[],0,[],0,[],0
Series A - OQ TECHNOLOGY,[TECHNOLOGY],1,[],0,[OQ],1
Series A - GrayMatter Robotics,[],0,[],0,[],0
Pre Seed Round - Mahaana,[],0,[],0,[],0
Series A - Worldfavor,[Worldfavor],1,[],0,[],0
Seed Round - Growfitter,[],0,[],0,[],0
Seed Round - Human Edge,[],0,[],0,[],0
Angel Round - Soptle,[],0,[],0,[],0
Seed Round - Blockify Inc.,[],0,[],0,[],0
Venture Round - Manufactured,[],0,[Manufactured],1,[],0
Series A - Sigma Ratings,[],0,[],0,[],0
Seed Round - Travel Buddy,[],0,[],0,[],0
Seed Round - Starboard,[],0,[],0,[],0
Series B - oVice,[oVice],1,[],0,[],0
Secondary Market - vLex,[],0,[],0,[],0
Seed Round - Dukkantek,[],0,[],0,[],0
Pre Seed Round - Carret,[],0,[],0,[],0
Series B - Jet Commerce,[],0,[],0,[],0
Series B - Isovalent,[],0,[],0,[],0
Seed Round - Kuria Therapeutics,[],0,[],0,[],0
Seed Round - Penrhos Bio,[],0,[],0,[],0
Seed Round - Flyway,[],0,[],0,[],0
Series C - Wire,[],0,[],0,[],0
Seed Round - MEDU Protection,[Protection],1,[],0,[],0
Series A - iQure Pharma,[],0,[],0,[],0
Seed Round - SPACE ID,[],0,[],0,[],0
Series A - DeepWay,[],0,[],0,[],0
Series A - Tessera,[],0,[],0,[],0
Pre Seed Round - Super Payments,[Payments],1,[],0,[],0
Venture Round - Modern Democracy,[],0,[],0,[],0
Series A - TRIP,[TRIP],1,[],0,[],0
Series A - Idrx,[],0,[],0,[],0
Series A - Rusk Media,[Media],1,[],0,[],0
Seed Round - machineMD,[],0,[],0,[],0
Series A - Aqua-Yield,[Yield],1,[],0,[],0
Series A - MiAlgae,[],0,[],0,[],0
Venture Round - SpaceX,[],0,[],0,[],0
Series B - Akshayakalpa,[],0,[Akshayakalpa],1,[],0
Series A - Sabanto,[],0,[],0,[],0
Venture Round - Exagen Group,[],0,[],0,[],0
Debt Financing - XYXX Apparels,[Apparels],1,[],0,[],0
Seed Round - Oasys,[],0,[],0,[],0
Series B - Groundwork BioAg,[],0,[],0,[],0
Series B - Patch Technologies,[],0,[],0,[],0
Corporate Round - Ampeers Energy,[],0,[],0,[Corporate],1
Series A - Chamberlain Coffee,[],0,[],0,[],0
Series A - Sync Computing,[],0,[],0,[],0
Seed Round - Happy Viking,[Viking],1,[],0,[],0
Seed Round - Raftt,[],0,[],0,[],0
Seed Round - GitPOAP,[GitPOAP],1,[],0,[],0
Venture Round - BITLEVEX,[],0,[],0,[],0
Seed Round - Satellite IM,[],0,[],0,[],0
Series B - ThreatX,[],0,[ThreatX],1,[],0
Series B - Joonko,[],0,[],0,[],0
Series A - Mobot,[],0,[],0,[],0
Series B - SaNOtize,[],0,[SaNOtize],1,[],0
Seed Round - KLAR Smile,[Smile],1,[],0,[],0
Series A - Inherent Biosciences,[],0,[],0,[],0
Series A - Josys,[],0,[],0,[],0
Pre Seed Round - SageWealth,[],0,[],0,[],0
Series A - CareHarmony,[],0,[],0,[],0
Seed Round - Remedium Bio,[],0,[],0,[],0
Series A - Bacon,[],0,[],0,[],0
Seed Round - Ordaos Bio,[],0,[],0,[],0
Series A - 91Squarefeet,[91Squarefeet],1,[],0,[],0
Secondary Market - FromSoftware,[],0,[],0,[],0
Debt Financing - Yieldstreet,[],0,[],0,[],0
Pre Seed Round - Zevi,[],0,[],0,[],0
Series A - Quotabook,[],0,[],0,[],0
Series A - Lytica,[],0,[],0,[],0
Seed Round - Slide,[],0,[],0,[],0
Seed Round - Monod Bio,[],0,[],0,[],0
Seed Round - Muninn,[],0,[],0,[],0
Seed Round - Datawisp,[],0,[],0,[],0
Venture Round - Kterio,[],0,[],0,[],0
Series A - Jodo,[Jodo],1,[],0,[],0
Seed Round - Duel,[],0,[],0,[],0
Venture Round - ClearMotion,[],0,[],0,[],0
Venture Round - AgronetPRO,[AgronetPRO],1,[],0,[],0
Seed Round - RecruitLab,[],0,[],0,[],0
Post-IPO Debt - Fire &amp; Flower,[amp],1,[],0,[],0
Debt Financing - Moneyflow,[],0,[],0,[],0
Venture Round - Limit Break,[Break],1,[],0,[],0
Series A - BioBetter,[],0,[],0,[],0
Series B - Terabase Energy,[],0,[],0,[],0
Series A - Daalchini Technologies,[],0,[],0,[],0
Series C - Vestaron,[],0,[],0,[],0
Series A - Talon Cyber Security,[],0,[],0,[],0
Series A - Hoopo,[],0,[],0,[],0
Venture Round - WiTricity,[],0,[],0,[],0
Series B - Yulu,[],0,[],0,[],0
Venture Round - Rupeek,[],0,[],0,[],0
Seed Round - Ultrade,[],0,[],0,[],0
Grant - Manus Bio,[],0,[],0,[],0
Series A - Edamama,[],0,[],0,[],0
Seed Round - Wreno,[],0,[],0,[],0
Seed Round - SessionGuardian,[],0,[],0,[],0
Series B - Afresh,[],0,[],0,[],0
Seed Round - Sport Buff,[],0,[],0,[],0
Venture Round - Spearix Technologies,[],0,[],0,[],0
Grant - Arcturus Therapeutics,[],0,[],0,[],0
Series B - Sironax,[Sironax],1,[],0,[],0
Seed Round - CompScience,[],0,[],0,[],0
Series B - Open Raven,[],0,[],0,[],0
Seed Round - Forward,[],0,[],0,[],0
Seed Round - BlueTape,[],0,[],0,[],0
Corporate Round - MyHealthMath,[MyHealthMath],1,[],0,[],0
Pre Seed Round - promiseQ,[],0,[],0,[],0
Series A - Boopos,[Boopos],1,[],0,[],0
Venture Round - Versa Asia,[],0,[],0,[],0
Series A - Sunwoda Electric Vehicle Battery,[],0,[],0,[],0
Initial Coin Offering - Everdome,[],0,[],0,[Initial],1
Series D - Bike Bazaar,[],0,[],0,[],0
Seed Round - Outpost,[],0,[],0,[],0
Series A - SynSaber,[],0,[],0,[],0
Seed Round - Bounty,[Bounty],1,[],0,[],0
Series A - Biotia,[],0,[],0,[],0
Venture Round - SunRoof,[],0,[],0,[],0
Venture Round - Keen Technologies,[],0,[],0,[],0
Series A - Mojocare,[],0,[],0,[],0
Seed Round - Unlockd,[],0,[],0,[],0
Venture Round - Autobahn Therapeutics,[],0,[],0,[],0
Seed Round - Unlikely AI,[],0,[],0,[],0
Seed Round - Electrifuel,[],0,[],0,[],0
Seed Round - MiyaHealth,[],0,[],0,[],0
Series B - GrowthSpace,[],0,[],0,[],0
Series D - Overtime,[Overtime],1,[],0,[],0
Debt Financing - BillEase,[],0,[],0,[],0
Series A - Modulate,[],0,[],0,[],0
