Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Consumer, Delivery Service, E-Commerce, Food and Beverage, Food Delivery, Grocery",[Consumer],1,[],0,[],0
"Compliance, Penetration Testing, Physical Security",[Compliance],1,[],0,[],0
Telecommunications,[Telecommunications],1,[],0,[],0
"Furniture, Interior Design",[Furniture],1,[],0,[],0
"Financial Services, FinTech, Mobile Payments, Software",[],0,[],0,[],0
"Advertising, Content, Digital Marketing, Digital Media, Marketing, Podcast",[Advertising],1,[],0,[],0
"Construction, Railroad",[Construction],1,[],0,[],0
"Building Material, Industrial, Manufacturing",[Manufacturing],1,[],0,[],0
"Consumer Goods, Food and Beverage, Manufacturing","[Consumer, Manufacturing]",2,[],0,[],0
"Financial Services, Mobile, Mobile Payments",[Payments],1,[],0,[],0
"Crowdfunding, Finance, Financial Services, Funding Platform, Venture Capital",[],0,[],0,[],0
"Advertising, Graphic Design, Marketing Automation",[Advertising],1,[],0,[],0
"Advertising, B2B, CRM, Marketing Automation, Sales Automation",[Advertising],1,[],0,[],0
"Building Material, Manufacturing",[Manufacturing],1,[],0,[],0
"Creative Agency, Video Games, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Insurance, InsurTech, Software",[Insurance],1,[],0,[],0
"Banking, E-Commerce, Financial Services, FinTech, Payments","[Banking, Payments]",2,[],0,[],0
"Food and Beverage, Manufacturing, Restaurants","[Food, Restaurants]",2,[],0,[],0
"Digital Entertainment, Film, TV",[TV],1,[],0,[],0
Software,[Software],1,[],0,[],0
"Biotechnology, Health Care, Manufacturing, Medical Device",[],0,[],0,[],0
"Home and Garden, Landscaping","[Home, Landscaping]",2,[],0,[],0
"Cryptocurrency, Financial Services, FinTech, Payments","[Cryptocurrency, Payments]",2,[],0,[],0
"Computer, Software",[],0,[],0,[],0
Financial Services,[],0,[],0,[],0
"Computer, Information Services, Software",[Computer],1,[],0,[],0
"Computer, Risk Management, Software",[Computer],1,[],0,[],0
"Financial Services, FinTech, Information Technology, Trading Platform",[Trading],1,[],0,[],0
Sporting Goods,[Goods],1,[],0,[],0
"Consulting, CRM, Information Technology, Security",[Security],1,[],0,[],0
"Employment, Human Resources, Recruiting",[Employment],1,[],0,[],0
"Health Care, Manufacturing, Pharmaceutical",[Pharmaceutical],1,[],0,[],0
Service Industry,[],0,[],0,[],0
Cryptocurrency,[Cryptocurrency],1,[],0,[],0
"Information Technology, Internet, Telecommunications",[],0,[],0,[],0
"B2B, Consulting, Human Resources, Information Technology, Staffing Agency",[],0,[Staffing],1,[],0
"Asset Management, Assistive Technology, Software, Software Engineering",[],0,[],0,[],0
"Consulting, Outpatient Care, Personal Health, Therapeutics",[Therapeutics],1,[],0,[],0
"Industrial, Public Transportation, Transportation",[],0,[],0,[],0
Publishing,[Publishing],1,[],0,[],0
"Food Processing, Public Safety",[],0,[],0,[],0
"Construction, Software",[Construction],1,[],0,[],0
"Child Care, Hospital",[],0,[],0,[],0
"Freight Service, Logistics, Transportation",[],0,[],0,[],0
"College Recruiting, Human Resources, Recruiting, Software",[],0,[],0,[],0
"Consulting, Health Care, Project Management, Training",[Training],1,[],0,[],0
"Document Management, Printing, Training",[Training],1,[],0,[],0
"Manufacturing, Supply Chain Management, Wine And Spirits, Winery",[Manufacturing],1,[],0,[],0
"Information Technology, Software",[],0,[],0,[],0
"Analytics, Artificial Intelligence, Information Technology, Software",[],0,[],0,[],0
"Packaging Services, Service Industry, Supply Chain Management",[],0,[],0,[],0
Industrial Manufacturing,[],0,[],0,[],0
"Chemical, Chemical Engineering, Medical Device, Pharmaceutical",[Pharmaceutical],1,[],0,[],0
"Cyber Security, Security",[Security],1,[],0,[],0
"Fitness, Manufacturing","[Fitness, Manufacturing]",2,[],0,[],0
"Consulting, Hospitality, Procurement, Software, Wellness",[],0,[],0,[],0
Horticulture,[],0,[Horticulture],1,[],0
"Application Specific Integrated Circuit (ASIC), Semiconductor",[],0,[],0,[],0
"Advice, Financial Services, Professional Services",[Advice],1,[],0,[],0
"Telecommunications, Wireless",[Telecommunications],1,[],0,[],0
"Computer, Energy, Industrial, Manufacturing, Security, Service Industry",[],0,[],0,[],0
"Art, Broadcasting, Media and Entertainment","[Art, Media]",2,[],0,[],0
"Insurance, Software, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Dental, Education, Health Care",[],0,[],0,[Dental],1
"Health Care, Mobile",[],0,[],0,[],0
"Consulting, Industrial, Information Technology, Software, Supply Chain Management",[],0,[],0,[],0
"Electronic Design Automation (EDA), Industrial Automation, Lighting, Manufacturing",[Manufacturing],1,[],0,[],0
"Field Support, Management Consulting",[],0,[],0,[],0
"Banking, Crowdfunding, Financial Services, Venture Capital",[Banking],1,[],0,[],0
Manufacturing,[Manufacturing],1,[],0,[],0
"Cosmetics, Health Care, Wellness",[Cosmetics],1,[],0,[],0
"Information Services, Information Technology, Mobile",[],0,[],0,[],0
"Environmental Consulting, Environmental Engineering",[],0,[],0,[],0
Facility Management,[],0,[],0,[],0
"Advice, Finance, Financial Services, Insurance","[Advice, Insurance]",2,[],0,[],0
"Consulting, Internet, Legal",[],0,[],0,[],0
"Information Technology, Publishing, Speech Recognition",[],0,[],0,[],0
"EdTech, Education, Higher Education",[],0,[],0,[],0
"Manufacturing, Medical Device, Supply Chain Management",[Manufacturing],1,[],0,[],0
"Consumer Electronics, Electronics, Manufacturing","[Consumer, Electronics, Manufacturing]",3,[],0,[],0
"E-Learning, EdTech, Education, Language Learning, Training","[E, -, Training]",3,[],0,[],0
"Information Technology, Software, Telecommunications",[],0,[],0,[],0
Consulting,[Consulting],1,[],0,[],0
"Financial Services, FinTech, Payments",[Payments],1,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
"Information Technology, Robotics, Software",[],0,[],0,[],0
"Enterprise Software, Information Technology, Recruiting, Software",[],0,[],0,[],0
"Employee Benefits, Human Resources","[Employee, Benefits]",2,[],0,[],0
Automotive,[],0,[],0,[Automotive],1
"Consulting, Information Technology, Software, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Big Data, Consulting, Developer Tools, Enterprise Software, Open Source, Web Design, Web Development","[Web, Web]",2,[],0,[],0
"Banking, Financial Services",[Banking],1,[],0,[],0
"Beauty, Cosmetics",[Cosmetics],1,[],0,[],0
"Manufacturing, Semiconductor",[Manufacturing],1,[],0,[],0
"Analytics, Big Data, Cloud Data Services, Data Integration, Enterprise Software, SaaS, Software",[Analytics],1,[],0,[],0
"Enterprise Software, IT Management, Security",[Security],1,[],0,[],0
"Asset Management, Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Lending",[Lending],1,[],0,[],0
"Banking, Financial Services, Lending, Wealth Management",[Banking],1,[],0,[],0
Food and Beverage,[Food],1,[],0,[],0
"E-Commerce, Retail, SaaS, Software",[],0,[],0,[],0
"E-Commerce, Retail, Wearables",[],0,[],0,[],0
"Apps, Consulting, Software",[],0,[],0,[],0
Printing,[Printing],1,[],0,[],0
"Nutrition, Organic Food",[],0,[],0,[],0
"Biotechnology, Manufacturing, Medical, Pharmaceutical, Veterinary",[Biotechnology],1,[],0,[],0
"Information Technology, Professional Services, Training",[Training],1,[],0,[],0
"Food and Beverage, Manufacturing, Packaging Services",[Food],1,[],0,[],0
"Manufacturing, Sales","[Manufacturing, Sales]",2,[],0,[],0
"Analytics, Innovation Management, Manufacturing, Retail",[],0,[],0,[],0
"E-Commerce, Fashion, Lifestyle",[],0,[],0,[],0
"Medical, Medical Device",[],0,[],0,[],0
"Electrical Distribution, Energy, Power Grid, Renewable Energy",[],0,[],0,[Electrical],1
"Compliance, E-Commerce, Financial Services, Sales, Software",[Compliance],1,[],0,[],0
"Apps, Education, Language Learning",[],0,[],0,[],0
Information Technology,[],0,[],0,[],0
Manufacturing,[Manufacturing],1,[],0,[],0
"Events, Information Technology, Lead Generation, Software, Ticketing",[Events],1,[Ticketing],1,[],0
"Building Material, Supply Chain Management",[],0,[],0,[],0
"Health Care, Medical",[],0,[],0,[],0
"Data Visualization, Manufacturing, Predictive Analytics, SaaS, Software, Supply Chain Management",[],0,[],0,[],0
"News, Publishing",[News],1,[],0,[],0
"Web Design, Web Development","[Web, Web]",2,[],0,[],0
"Industrial Manufacturing, Machinery Manufacturing, Manufacturing",[Manufacturing],1,[],0,[],0
"Banking, Finance, Financial Services",[Banking],1,[],0,[],0
"Advertising, Advertising Platforms, Podcast",[Advertising],1,[],0,[],0
"Packaging Services, Printing",[Printing],1,[],0,[],0
"Commercial, Industrial, Information Technology, Printing",[Printing],1,[],0,[],0
"Computer, Software",[],0,[],0,[],0
Solar,[Solar],1,[],0,[],0
"Construction, Industrial Manufacturing, Manufacturing","[Construction, Manufacturing]",2,[],0,[],0
"Advertising, Marketing, PC Games","[Advertising, Marketing]",2,[],0,[],0
"Basketball, Sports, Training",[Training],1,[],0,[],0
"Electronics, Manufacturing, Medical Device",[Electronics],1,[],0,[],0
"Health Care, Information Technology, Medical",[],0,[],0,[],0
"Artificial Intelligence, Computer, Machine Learning, Software",[],0,[],0,[],0
Human Resources,[],0,[],0,[],0
"Electronic Design Automation (EDA), Industrial Automation",[],0,[],0,[],0
Banking,[Banking],1,[],0,[],0
"Automotive, Recreational Vehicles",[],0,[],0,[Automotive],1
"Finance, Health Care, Insurance","[Finance, Insurance]",2,[],0,[],0
"Finance, Financial Services, FinTech",[Finance],1,[],0,[],0
"Commercial, Construction, Industrial, Oil and Gas, Product Design",[],0,[],0,[],0
E-Commerce,[Commerce],1,[],0,[],0
"Artificial Intelligence, Information Technology, Machine Learning, Packaging Services, Printing, Software",[],0,[],0,[],0
"Internet, Telecommunications",[Internet],1,[],0,[],0
"Education, Information Technology, Telecommunications",[Education],1,[],0,[],0
"Digital Marketing, Insurance",[Insurance],1,[],0,[],0
"Advertising, Marketing, Video Advertising","[Advertising, Marketing, Video]",3,[],0,[],0
Education,[Education],1,[],0,[],0
"Health Care, Health Diagnostics, Medical Device",[Device],1,[],0,[],0
Wealth Management,[],0,[],0,[],0
"Information Technology, Software",[],0,[],0,[],0
"Analytics, Information Services",[],0,[],0,[],0
"Cyber Security, Information Technology, Network Security",[],0,[],0,[],0
"Mobile Apps, Software",[],0,[],0,[],0
"Battery, Energy Storage, Renewable Energy, Solar",[Battery],1,[],0,[],0
"Apps, Fantasy Sports, Sports",[Sports],1,[],0,[],0
"Banking, Financial Services, FinTech, Payments","[Banking, Payments]",2,[],0,[],0
"Fitness, Health Care, Wellness",[],0,[],0,[],0
"Architecture, Civil Engineering, Construction","[Architecture, Construction]",2,[],0,[],0
"Food and Beverage, Food Processing, Seafood",[Food],1,[],0,[],0
"Business Development, Marketing, Software",[],0,[],0,[],0
"Asset Management, Information Technology, Software",[],0,[],0,[],0
"Enterprise Resource Planning (ERP), Information Services",[],0,[],0,[],0
"Fleet Management, Logistics",[],0,[],0,[],0
"E-Commerce, Lifestyle, Marketplace",[],0,[],0,[],0
Restaurants,[Restaurants],1,[],0,[],0
"Consulting, Government, Professional Services",[],0,[],0,[],0
"Advertising, Consulting, Digital Marketing, Digital Media, SEM, SEO, Social Media Advertising, Social Media Marketing","[Advertising, SEO, Marketing]",3,[],0,[],0
"Professional Services, Security",[Security],1,[],0,[],0
"Asset Management, Energy, Industrial, Oil and Gas",[],0,[],0,[],0
"Food and Beverage, Wine And Spirits","[Food, Spirits]",2,[],0,[],0
"Events, Internet, Lifestyle",[Events],1,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
Home and Garden,[Home],1,[],0,[],0
"Commercial, Energy, Environmental Consulting",[],0,[],0,[],0
Consulting,[Consulting],1,[],0,[],0
"A/B Testing, Information Technology, Penetration Testing, Quality Assurance, Software, Usability Testing",[A],1,[],0,[],0
"Cloud Computing, Cloud Management",[],0,[],0,[],0
"Biotechnology, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
"Health Care, Manufacturing, Medical Device",[],0,[],0,[],0
"Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Waste Management",[],0,[],0,[],0
"Manufacturing, Water Purification",[Manufacturing],1,[],0,[],0
"Consulting, Digital Marketing, Gaming, Software",[],0,[],0,[],0
"Android, Casual Games, iOS, Mobile Apps, Online Games, Video Games",[],0,[],0,[],0
"Artificial Intelligence, Software",[],0,[],0,[],0
"Information Technology, Renewable Energy, Telecommunications",[Telecommunications],1,[],0,[],0
"Broadcasting, Media and Entertainment",[Broadcasting],1,[],0,[],0
"Digital Media, Marketing, Media and Entertainment",[Marketing],1,[],0,[],0
"Industrial, Manufacturing, Retail",[],0,[],0,[],0
"Mobile Apps, Software, Web Apps",[Web],1,[],0,[],0
"Accounting, Analytics, Business Intelligence, Finance, Software",[Accounting],1,[],0,[],0
"Biotechnology, Genetics, Medical, Therapeutics",[Therapeutics],1,[],0,[],0
"Online Games, Video Games",[],0,[],0,[],0
"Printing, Service Industry",[Printing],1,[],0,[],0
"Human Resources, Recruiting, Staffing Agency",[],0,[],0,[],0
"Consulting, Information Technology, Mobile Apps, Software",[],0,[],0,[],0
"Training, Video","[Training, Video]",2,[],0,[],0
"Analytics, Data Integration, Data Visualization, Machine Learning",[],0,[],0,[],0
"Electronics, Hardware, Manufacturing, Software",[Electronics],1,[],0,[],0
"Banking, Commercial Real Estate, Financial Services, Internet",[Banking],1,[],0,[],0
"Environmental Engineering, Professional Services, Rehabilitation",[],0,[],0,[],0
"Catering, Food Processing",[Processing],1,[],0,[],0
"Gaming, Sports","[Gaming, Sports]",2,[],0,[],0
"Digital Media, Intellectual Property, Manufacturing, Security",[Security],1,[],0,[],0
"Billing, Financial Services, FinTech, Payments, Software",[],0,[],0,[],0
"Consumer Software, Mobile Apps, Personal Health, Wellness",[],0,[],0,[],0
"Automotive, Electric Vehicle, Transportation",[Transportation],1,[],0,[],0
"Battery, Electronics, Manufacturing","[Battery, Electronics, Manufacturing]",3,[],0,[],0
"Digital Entertainment, Media and Entertainment",[],0,[],0,[],0
"Analytics, Clean Energy, SaaS, Software",[Analytics],1,[],0,[],0
Food Delivery,[],0,[],0,[],0
Market Research,[],0,[],0,[],0
"Artificial Intelligence, Computer Vision, Machine Learning",[],0,[],0,[],0
"Analytics, Media and Entertainment, News, Politics","[Analytics, Politics]",2,[],0,[],0
Financial Services,[],0,[],0,[],0
"Clinical Trials, Medical",[],0,[],0,[],0
"Media and Entertainment, TV","[Media, TV]",2,[],0,[],0
"Banking, Financial Services, FinTech, Personal Finance, Software",[Banking],1,[],0,[],0
"Biotechnology, Manufacturing, Medical, Pharmaceutical",[Biotechnology],1,[],0,[],0
"Graphic Design, Software, Software Engineering",[],0,[],0,[],0
"Beauty, Health Care, Information Technology, Wellness",[],0,[],0,[],0
Penetration Testing,"[Penetration, Testing]",2,[],0,[],0
"Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Computer, Information Technology, Robotics, Software",[Computer],1,[],0,[],0
"Consulting, Employee Benefits, Insurance, Retirement",[],0,[],0,[],0
"Information Services, Information Technology, Professional Services",[],0,[],0,[],0
"E-Commerce, Health Care, Lifestyle, Pet",[Pet],1,[],0,[],0
"Business Intelligence, Ediscovery, Information Technology, Legal",[],0,[],0,[Legal],1
Real Estate,[Estate],1,[],0,[Real],1
"Automotive, Energy, Manufacturing",[Manufacturing],1,[],0,[],0
"Education, Training","[Education, Training]",2,[],0,[],0
"Software, Video, Web Development",[Web],1,[],0,[],0
Media and Entertainment,[Media],1,[],0,[],0
"Enterprise Software, Information Technology, Product Design, Software, Software Engineering, Web Development",[Web],1,[],0,[],0
"Artificial Intelligence, Intelligent Systems, Neuroscience, Recruiting, Software, Staffing Agency",[],0,[],0,[],0
"Collaboration, Email, Enterprise Software, SaaS, Software",[Collaboration],1,[],0,[],0
"Biotechnology, Cannabis, Health Care, Manufacturing, Medical",[],0,[],0,[],0
"E-Commerce, Events, Retail, Retail Technology",[],0,[],0,[],0
"Information Technology, Network Security, Security",[Security],1,[],0,[],0
"Environmental Consulting, Environmental Engineering, Waste Management",[],0,[],0,[],0
"Software, Web Design, Web Development","[Software, Web, Web]",3,[],0,[],0
"Business Development, Consulting, Financial Services, Technical Support",[],0,[],0,[],0
"Consulting, Education, Professional Services, Training",[Training],1,[],0,[],0
"Consulting, Health Care, Management Consulting",[],0,[],0,[],0
"Business Intelligence, CRM, Digital Marketing, E-Commerce",[Commerce],1,[],0,[],0
"Consulting, Information Technology, Security",[Security],1,[],0,[],0
"Advertising, Consulting, Marketing, Public Relations, Social Media","[Advertising, Media]",2,[],0,[],0
"Accounting, Consulting, Information Technology, Software",[Accounting],1,[],0,[],0
"Enterprise Resource Planning (ERP), SaaS, Software",[],0,[],0,[],0
"E-Commerce, Home Health Care, Shopping",[Shopping],1,[],0,[],0
Advertising,[Advertising],1,[],0,[],0
"Information Services, Information Technology, Robotics, Software",[],0,[],0,[],0
Education,[Education],1,[],0,[],0
"Commercial Insurance, Financial Services, Health Insurance, Insurance",[Insurance],1,[],0,[],0
"Leasing, Property Management, Real Estate, Rental","[Leasing, Rental]",2,[],0,[],0
"Advice, Asset Management, Financial Services",[Advice],1,[],0,[],0
"Artificial Intelligence, Robotics, Security",[Security],1,[],0,[],0
"Clinical Trials, Health Care",[],0,[],0,[],0
"Financial Services, Insurance, Risk Management",[],0,[],0,[],0
"Internet, Internet of Things, Mobile","[Internet, Internet]",2,[],0,[],0
"Sports, Training","[Sports, Training]",2,[],0,[],0
Health Care,[],0,[],0,[],0
"Adventure Travel, Tour Operator, Tourism, Travel Agency",[],0,[],0,[],0
"Career Planning, Human Resources, Internet, Recruiting",[Career],1,[],0,[],0
"Information Technology, Software",[],0,[],0,[],0
"Commercial Insurance, Insurance",[Insurance],1,[],0,[],0
Information Technology,[],0,[],0,[],0
"Cloud Computing, Real Time, Software",[],0,[],0,[Real],1
"Biotechnology, Health Diagnostics, Medical, Software",[],0,[],0,[],0
"Environmental Consulting, Internet of Things","[Internet, Things]",2,[],0,[],0
"Bitcoin, Blockchain, Consulting",[],0,[],0,[],0
"Data Center, Internet, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Analytics, Hockey, Sports","[Analytics, Sports]",2,[],0,[],0
"Analytics, Consulting, Digital Marketing, Education, Marketing","[Analytics, Marketing]",2,[],0,[],0
"Point of Sale, Training, Transaction Processing","[Training, Processing]",2,[],0,[],0
"Leasing, Property Management, Real Estate, Real Estate Investment, Risk Management",[Leasing],1,[],0,[],0
"Automotive, Mobile, Mobile Advertising",[],0,[],0,[],0
"E-Learning, Legal, Professional Services","[E, -]",2,[],0,[],0
"Asset Management, Enterprise Software, Information Technology, Software, Software Engineering",[],0,[],0,[],0
"Energy, Oil and Gas",[Energy],1,[],0,[],0
"Cloud Computing, Information Technology, Security",[Security],1,[],0,[],0
"Cloud Computing, Consulting, Information Services, Information Technology",[],0,[],0,[],0
"Building Material, Real Estate",[],0,[],0,[Real],1
"Machinery Manufacturing, Precious Metals","[Machinery, Metals]",2,[],0,[Precious],1
"Graphic Design, Manufacturing, Printing",[Printing],1,[],0,[],0
"Information Technology, Security, Training","[Security, Training]",2,[],0,[],0
"Banking, Consulting, Crowdfunding, Financial Services",[Banking],1,[],0,[],0
"Environmental Consulting, Service Industry",[],0,[],0,[],0
"Geospatial, Mapping Services, Small and Medium Businesses",[],0,[],0,[Small],1
"Industrial, Mining, Wholesale",[],0,[],0,[],0
"Insurance, Risk Management",[Insurance],1,[],0,[],0
"Consulting, Enterprise Software, Industrial Automation, Logistics, Software",[],0,[],0,[],0
"Artificial Intelligence, Finance, GovTech, InsurTech, Machine Learning, SaaS, Software",[],0,[],0,[],0
"Credit Cards, Financial Services, Payments",[Payments],1,[],0,[],0
"Advice, Health Care",[],0,[],0,[],0
"Family, Financial Services",[Family],1,[],0,[],0
"Cyber Security, Information Technology, Privacy, Software",[],0,[],0,[],0
"Health Care, Information Technology",[],0,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Health Care, Public Relations",[],0,[],0,[],0
"Blockchain, Software, Virtual Currency",[],0,[],0,[],0
Electronics,[Electronics],1,[],0,[],0
Document Preparation,[Document],1,[],0,[],0
"Quality Assurance, Retail Technology",[],0,[],0,[],0
"Medical, Medical Device",[],0,[],0,[],0
"PC Games, Software",[],0,[],0,[],0
Music,[Music],1,[],0,[],0
"Chemical, CleanTech, Manufacturing",[Manufacturing],1,[],0,[],0
"Business Intelligence, Data Visualization, Developer Tools, SaaS, Software, Web Development",[Web],1,[],0,[],0
"Analytics, Health Care, Information Technology, Predictive Analytics",[],0,[],0,[],0
"Cloud Computing, Cyber Security, Information Technology, Software",[],0,[],0,[],0
"Hotel, Travel","[Hotel, Travel]",2,[],0,[],0
"Health Care, Hospital, Medical Device",[],0,[],0,[],0
"Cloud Data Services, Cloud Infrastructure, Information Technology, Software",[],0,[],0,[],0
"E-Learning, EdTech, Education, Information Technology","[E, -]",2,[],0,[],0
"Industrial, Industrial Automation, Industrial Engineering, Manufacturing",[Manufacturing],1,[],0,[],0
"Communication Hardware, Electric Vehicle, Electrical Distribution, Network Hardware, Security",[Security],1,[],0,[Electrical],1
Animation,[Animation],1,[],0,[],0
"Health Care, Information Technology, Software",[],0,[],0,[],0
"Association, Education, Fashion, Health Care, Hospital, Non Profit",[],0,[],0,[],0
"Advertising, Brand Marketing, Enterprise Software, SaaS, Web Development","[Advertising, Web]",2,[],0,[],0
