Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Artificial Intelligence, Information Technology, Machine Learning, Software",[],0,[],0,[],0
"Blockchain, Ethereum, Information Technology, Infrastructure",[Infrastructure],1,[],0,[],0
"Health Care, Health Diagnostics, Hospital, Medical, Wellness",[],0,[],0,[],0
"Credit, E-Commerce, Finance, Financial Services, FinTech, Retail Technology",[Credit],1,[],0,[],0
"Artificial Intelligence, Construction, Consulting, Information Technology, Outsourcing",[Outsourcing],1,[],0,[],0
"Cyber Security, Information Technology, Security, Smart Home",[],0,[],0,[],0
"Artificial Intelligence, Big Data, Government, GovTech, Predictive Analytics",[],0,[],0,[],0
"Financial Services, FinTech, Mobile Apps, Mobile Payments",[Payments],1,[],0,[],0
"E-Commerce, Fashion, Marketplace, Textiles",[Textiles],1,[],0,[],0
"Freight Service, Logistics, Supply Chain Management, Transportation",[],0,[],0,[],0
"Apps, Marketplace, Mobile",[],0,[],0,[],0
"Commercial Lending, Financial Services, FinTech, Funding Platform, Lending",[Lending],1,[],0,[],0
"Financial Services, FinTech, Mobile Payments",[Payments],1,[],0,[],0
"Consumer Applications, Consumer Electronics, Consumer Software, Enterprise Software",[Consumer],1,[],0,[],0
"Automotive, Freight Service, Logistics, Shipping, Transportation",[],0,[],0,[],0
"Billing, Developer APIs, Payments, SaaS, Software","[Billing, Developer, APIs]",3,[],0,[],0
"Financial Services, FinTech, Payments",[Payments],1,[],0,[],0
"Blockchain, Information Technology, Internet, Security, Software",[],0,[],0,[],0
"E-Commerce, Pet, Retail",[],0,[],0,[],0
"Blockchain, Domain Registrar, Internet",[Internet],1,[],0,[],0
"Information Technology, Marketing Automation, SaaS, Sales Automation, Software",[],0,[],0,[],0
"Consumer, Consumer Electronics, E-Commerce, Marketplace",[Consumer],1,[],0,[],0
"E-Commerce, Food Delivery, Internet, Local Business",[],0,[],0,[],0
"Blockchain, Computer, Cryptocurrency, Network Security, Software",[],0,[],0,[],0
"Credit, Financial Services, FinTech",[Credit],1,[],0,[],0
"Apps, Artificial Intelligence, Big Data, Mobile Apps, Predictive Analytics, Travel",[Travel],1,[],0,[],0
"B2C, Consumer Electronics, Consumer Goods, Leisure, Lifestyle",[],0,[],0,[],0
"Augmented Reality, Hardware, Software, Virtual Reality, Virtualization",[Virtualization],1,[],0,[Virtual],1
"Compliance, E-Commerce, Financial Services, Sales, Software",[Compliance],1,[],0,[],0
"Analytics, Business Intelligence, Computer, Finance, Software",[],0,[],0,[],0
"Aerospace, Commercial, Space Travel, Transportation",[],0,[],0,[],0
"Analytics, Business Intelligence, CRM, SaaS",[SaaS],1,[],0,[],0
"Enterprise Software, Human Resources, Management Information Systems, SaaS, Software",[],0,[],0,[],0
"Analytics, Financial Services, FinTech, Information Technology",[],0,[],0,[],0
"Artificial Intelligence, Health Care, Machine Learning",[],0,[],0,[],0
"Banking, Finance, Financial Services, Venture Capital",[Banking],1,[],0,[],0
"Automotive, Electric Vehicle, Electronic Design Automation (EDA), Information Technology",[],0,[],0,[],0
Telecommunications,[Telecommunications],1,[],0,[],0
"Last Mile Transportation, Mobile Apps, Ride Sharing, Transportation",[Transportation],1,[],0,[Last],1
"Blockchain, Cryptocurrency, Data Storage, Internet",[],0,[],0,[],0
"Agriculture, Artificial Intelligence, Big Data, Data Visualization, Information Technology, SaaS","[Agriculture, SaaS]",2,[],0,[],0
"Apps, Audio, Digital Entertainment, Podcast, Software",[],0,[],0,[],0
"Developer Tools, Enterprise Software, Information Services, Information Technology, SaaS, Software Engineering",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech, Marketplace",[Finance],1,[],0,[],0
"E-Commerce, Furniture, Lifestyle",[],0,[],0,[],0
"Developer APIs, Financial Services, FinTech, Identity Management, Lending","[Developer, APIs, Lending]",3,[],0,[],0
"Payments, Real Estate, Rental Property, Software",[Payments],1,[],0,[],0
"Apps, Real Estate",[],0,[],0,[Real],1
"Biotechnology, Food Processing, Nutrition, Sustainability",[Sustainability],1,[],0,[],0
"Blockchain, Digital Entertainment, Loyalty Programs, Mobile, Retail, Shopping, Social Media, Sports, Travel",[Travel],1,[],0,[],0
"Advertising Platforms, Consumer Electronics, Digital Entertainment, Hardware, Software",[],0,[],0,[],0
"Blockchain, Cryptocurrency, Ethereum, Financial Services, FinTech, Lending, Open Source, Peer to Peer",[],0,"[Peer, Peer]",2,[],0
"Consumer Goods, E-Commerce, Health Care, Personal Health, Wellness",[Consumer],1,[],0,[],0
"Aerospace, Consumer Electronics, Drones, Manufacturing, Photography, Wireless",[],0,[],0,[],0
"Banking, Digital Marketing, Finance, Financial Services, Insurance","[Banking, Insurance]",2,[],0,[],0
"Blockchain, Cryptocurrency, FinTech, Mobile, Software",[],0,[],0,[],0
"E-Commerce, Retail Technology",[],0,[],0,[],0
"Hospitality, Travel, Travel Accommodations",[],0,[],0,[],0
"Credit Cards, Enterprise Software, Financial Services, FinTech, Payments, Software",[],0,[],0,[],0
"Food and Beverage, Nutrition, Restaurants","[Food, Restaurants]",2,[],0,[],0
"Food Delivery, Mobile Apps, Reservations, Restaurants",[Restaurants],1,[],0,[],0
"Human Resources, Professional Services, SaaS, Software",[],0,[],0,[],0
"Cloud Infrastructure, FinTech, Procurement, SaaS, Software",[],0,[],0,[],0
"Child Care, EdTech, Education, Parenting, Primary Education",[],0,[],0,[],0
"Automotive, E-Commerce, Logistics, Marketplace, Retail Technology",[],0,[],0,[Automotive],1
"Automotive, Financial Services, FinTech, Transportation",[],0,[],0,[],0
"Crowdfunding, Cryptocurrency, Financial Services, Venture Capital",[],0,[],0,[],0
"Banking, Financial Services",[Banking],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Aerospace, Manufacturing, National Security, Renewable Energy",[],0,[],0,[],0
"E-Learning, EdTech, Education, Mobile Apps, Skill Assessment, Software, Virtual Reality","[E, -, Reality]",3,[],0,[Virtual],1
"Artificial Intelligence, Information Technology, Internet, Mobile, Telecommunications",[],0,[],0,[],0
"Logistics, Mobile Apps, Public Transportation, Ride Sharing, Transportation","[Logistics, Transportation]",2,[],0,[],0
"Biotechnology, Genetics, Health Care, Health Diagnostics, Medical",[],0,[],0,[],0
"Banking, Finance, Financial Services, Venture Capital, Wealth Management",[Banking],1,[],0,[],0
"Bitcoin, Blockchain, Cryptocurrency, Ethereum",[],0,[],0,[],0
"Collectibles, E-Commerce, Gaming","[Collectibles, Gaming]",2,[],0,[],0
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Asset Management, Credit, Financial Services, Property Management, Real Estate",[],0,[],0,[],0
"Banking, Finance, Financial Services, FinTech",[Banking],1,[],0,[],0
"Collaboration, Enterprise Software, Meeting Software, Productivity Tools, Scheduling, Software",[Collaboration],1,[],0,[],0
"Health Care, Hospital, Human Resources, Medical, Recruiting",[],0,[],0,[],0
"Cloud Security, Cyber Security, Enterprise Software, Security",[Security],1,[],0,[],0
"Cloud Computing, Database, Open Source, SaaS, Software",[],0,[],0,[],0
"Enterprise Software, Event Management, SaaS",[SaaS],1,[],0,[],0
"Finance, Financial Services, FinTech, Software",[Finance],1,[],0,[],0
"Cloud Infrastructure, Communications Infrastructure, Software, Telecommunications",[],0,[],0,[],0
"Artificial Intelligence, Cloud Data Services, Information Technology, Machine Learning, Sales Automation",[],0,[],0,[],0
"Health Care, Medical, Medical Device",[],0,[],0,[],0
"Artificial Intelligence, Machine Learning, Marketing, Real Time",[],0,[],0,[Real],1
Construction,[Construction],1,[],0,[],0
"Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning, Medical Device",[],0,[],0,[],0
"Clean Energy, Energy, Environmental Engineering, Renewable Energy",[],0,[],0,[],0
"Biotechnology, Chemical, Health Care, Pharmaceutical",[],0,[],0,[],0
"Analytics, Marketing, SaaS, Social Media","[Analytics, Media]",2,[],0,[],0
"Ediscovery, Enterprise Software, Legal, Legal Tech",[],0,[],0,[],0
"Biotechnology, Health Care, Hospital, Life Science, Medical",[],0,[],0,[],0
"Billing, Finance, Financial Services, FinTech, Payments",[Payments],1,[],0,[],0
"Delivery Service, E-Commerce, Logistics, Supply Chain Management",[],0,[],0,[],0
"Apps, Finance, Internet, Personal Health",[],0,[],0,[],0
"Big Data, Developer Tools, Email, Information Technology, Mobile, Search Engine",[],0,[],0,[],0
"Dating, LGBT, Location Based Services, Mobile Apps",[],0,[Dating],1,[],0
"3D Technology, Augmented Reality, Blockchain, Collectibles, Cryptocurrency, Digital Entertainment, Semantic Web, Sports",[Sports],1,[],0,[],0
"Crowdfunding, Finance, Financial Services, FinTech, Funding Platform",[],0,[],0,[],0
"Biotechnology, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Financial Services, Intellectual Property",[],0,[],0,[],0
"Banking, Financial Services, FinTech, Insurance","[Banking, Insurance]",2,[],0,[],0
"Credit, Financial Services, FinTech, Lending, Lifestyle",[Credit],1,[],0,[],0
"Biotechnology, Genetics, Health Care, Life Science",[],0,[],0,[],0
"Banking, Consulting, Finance, Financial Services, FinTech, Wealth Management",[Banking],1,[],0,[],0
"Accounting, Billing, FinTech, Personal Finance, SaaS, Software",[Accounting],1,[],0,[],0
"E-Commerce, Hospitality, Hotel, Information Services, Internet, Restaurants, Social Media, Travel, Vacation Rental",[],0,[],0,[],0
"Elder Care, Health Care, Health Diagnostics, Mobile Apps, Personal Health, Service Industry, Wellness",[],0,[],0,[],0
"E-Commerce, E-Commerce Platforms, Group Buying",[],0,[],0,[],0
"Enterprise Software, Marketing, Marketing Automation, Sales Automation, SMS",[],0,[],0,[],0
"E-Learning, EdTech, Education, Knowledge Management, Software","[E, -]",2,[],0,[],0
"Finance, Financial Services, Small and Medium Businesses, Supply Chain Management",[Finance],1,[],0,[Small],1
"Health Care, Health Insurance, Insurance, Venture Capital",[],0,[],0,[],0
"Accounting, Banking, Financial Services, FinTech, Information Technology, Mobile Payments","[Accounting, Payments]",2,[],0,[],0
"Fantasy Sports, Gaming, Online Games, Sports",[Sports],1,[],0,[],0
"Independent Music, Information Technology, Marketing, Music, Music Label",[],0,[],0,[],0
"Big Data, Consumer Lending, Financial Services, FinTech",[],0,[],0,[],0
"Food and Beverage, Food Processing, Organic Food, Personal Health",[Food],1,[],0,[],0
"Biotechnology, Medical, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
"Digital Marketing, Information Services, Information Technology",[],0,[],0,[],0
"Environmental Consulting, Environmental Engineering, Sustainability",[Sustainability],1,[],0,[],0
"Content Creators, Developer APIs, Developer Platform, Developer Tools, Software","[Developer, APIs]",2,[],0,[],0
"Augmented Reality, Software, Video Games, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Augmented Reality, Information Technology, Virtual Reality, Wearables",[],0,[],0,[Virtual],1
"Cloud Data Services, Food and Beverage, Food Delivery",[],0,[],0,[],0
"Collaboration, CRM, Developer Tools, Marketing, Project Management, SaaS, Task Management",[Collaboration],1,[],0,[],0
"FinTech, Marketplace, Real Estate, Rental Property",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Payments","[Finance, Payments]",2,[],0,[],0
"Cloud Computing, Enterprise Software, File Sharing, Flash Storage, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Apps, Financial Services, FinTech",[],0,[],0,[],0
"Internet of Things, Semiconductor, Wireless",[Internet],1,[],0,[],0
"Air Transportation, Credit, Insurance, Property Insurance, Real Estate",[],0,[],0,[],0
"Delivery Service, Information Technology, Same Day Delivery",[],0,[],0,[],0
"Automotive, Electric Vehicle, Manufacturing",[Manufacturing],1,[],0,[],0
"Financial Services, Information Technology, Internet, Service Industry, Venture Capital",[],0,[],0,[],0
"Hardware, Manufacturing, Medical Device, Software",[Hardware],1,[],0,[],0
"Artificial Intelligence, Cyber Security, Software",[],0,[],0,[],0
"Health Care, Health Diagnostics, Medical, mHealth, Mobile Apps",[],0,[],0,[],0
"CleanTech, GreenTech, Industrial Manufacturing",[],0,[],0,[],0
"Artificial Intelligence, Clinical Trials, Health Care, Machine Learning, Medical",[],0,[],0,[],0
FinTech,[FinTech],1,[],0,[],0
"Food and Beverage, Food Delivery, Food Processing","[Food, Processing]",2,[],0,[],0
"Blockchain, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Collaboration, Information Technology, Messaging, Video Conferencing",[Collaboration],1,[],0,[],0
"Fitness, Sports, Wellness",[],0,[],0,[],0
"Artificial Intelligence, Autonomous Vehicles, Robotics, Transportation",[Transportation],1,[],0,[],0
"E-Commerce, Electronics, FinTech, Internet, Payments",[Payments],1,[],0,[],0
"Credit, Finance, Financial Services, FinTech, Personal Finance",[Credit],1,[],0,[],0
"Advertising, Digital Marketing, Marketing","[Advertising, Marketing]",2,[],0,[],0
"Console Games, Gaming, Media and Entertainment, PC Games, Video Games",[Media],1,[],0,[],0
"Enterprise Software, Knowledge Management, Market Research, Product Research",[],0,[],0,[],0
"Small and Medium Businesses, Software, Telecommunications, Wireless",[],0,[],0,[Small],1
"Aerospace, Geospatial, Information Technology, Satellite Communication",[],0,[],0,[],0
"Automotive, Electric Vehicle, Mechanical Engineering",[],0,[],0,[],0
"E-Learning, Education, Service Industry","[E, -]",2,[],0,[],0
"Artificial Intelligence, Customer Service, Hardware, Industrial Automation, Technical Support",[],0,[],0,[],0
"Content Creators, E-Learning, EdTech, Education",[],0,[],0,[],0
"Business Development, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Adventure Travel, Boating, Tourism, Travel",[Travel],1,[],0,[],0
"Big Data, Predictive Analytics, Sales, Software",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Lending, Micro Lending",[Finance],1,[],0,[],0
"Developer APIs, Information Technology, Real Time, Software","[Developer, APIs]",2,[],0,[Real],1
"Artificial Intelligence, Logistics, SaaS, Transportation",[],0,[],0,[],0
"Automotive, E-Commerce, Marketing, Sales",[Sales],1,[],0,[Automotive],1
"Financial Services, FinTech, Information Technology, Real Estate",[],0,[],0,[],0
"Employee Benefits, Human Resources, Information Technology, Software",[Employee],1,[],0,[],0
"Finance, Financial Services, FinTech, Payments","[Finance, Payments]",2,[],0,[],0
"E-Commerce, Grocery, Retail, Shopping",[Shopping],1,[],0,[],0
