Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Apps, Data and Analytics, Mobile, Software",[],0,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Commerce and Shopping, Financial Services, Other",[],0,[],0,[Other],1
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Commerce and Shopping, Transportation",[],0,[],0,[],0
"Financial Services, Information Technology, Payments, Software",[],0,[],0,[],0
"Apps, Data and Analytics, Internet Services, Media and Entertainment, Navigation and Mapping, Other, Software",[],0,[],0,[Other],1
"Other, Software",[],0,[],0,[Other],1
"Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Platforms, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Consumer Electronics, Real Estate, Software, Travel and Tourism","[Consumer, Tourism]",2,[],0,[],0
"Health Care, Information Technology",[],0,[],0,[],0
"Financial Services, Mobile, Other, Payments, Software",[],0,[],0,[Other],1
"Health Care, Information Technology",[],0,[],0,[],0
"Data and Analytics, Internet Services, Privacy and Security, Software",[Data],1,[],0,[],0
"Financial Services, Payments, Software",[],0,[],0,[],0
"Financial Services, Information Technology, Lending and Investments, Other",[],0,[],0,[Other],1
"Consumer Electronics, Data and Analytics, Hardware, Internet Services, Real Estate, Software, Sustainability","[Consumer, Sustainability]",2,[],0,[],0
"Information Technology, Privacy and Security, Software",[],0,[],0,[],0
"Financial Services, Information Technology, Lending and Investments, Payments",[Payments],1,[],0,[],0
"Education, Software",[Education],1,[],0,[],0
"Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software",[],0,[],0,[],0
"Gaming, Hardware, Software",[Gaming],1,[],0,[],0
"Other, Transportation",[Transportation],1,[],0,[Other],1
"Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing, Software",[Sales],1,[],0,[],0
"Energy, Sustainability","[Energy, Sustainability]",2,[],0,[],0
"Financial Services, Lending and Investments, Other, Payments, Software",[],0,[],0,[Other],1
"Financial Services, Hardware, Media and Entertainment, Payments, Software",[],0,[],0,[],0
"Financial Services, Information Technology, Privacy and Security",[Security],1,[],0,[],0
"Advertising, Apps, Mobile, Sales and Marketing, Software",[Advertising],1,[],0,[],0
"Financial Services, Lending and Investments, Professional Services",[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Information Technology, Other, Privacy and Security, Science and Engineering, Software",[],0,[],0,[Other],1
Financial Services,[],0,[],0,[],0
"Financial Services, Lending and Investments, Payments",[Payments],1,[],0,[],0
"Administrative Services, Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",[],0,[],0,[Other],1
"Biotechnology, Financial Services, Lending and Investments, Science and Engineering",[],0,[],0,[],0
"Data and Analytics, Hardware, Information Technology, Internet Services, Software",[Data],1,[],0,[],0
"Manufacturing, Science and Engineering",[Manufacturing],1,[],0,[],0
"Information Technology, Internet Services, Privacy and Security, Software",[],0,[],0,[],0
"Administrative Services, Internet Services, Other, Software",[],0,[],0,[Other],1
"Consumer Electronics, Hardware, Information Technology, Software",[],0,[],0,[],0
"Gaming, Mobile",[Gaming],1,[],0,[],0
"Gaming, Hardware, Software",[Gaming],1,[],0,[],0
"Administrative Services, Artificial Intelligence, Consumer Electronics, Data and Analytics, Financial Services, Hardware, Health Care, Science and Engineering, Software",[],0,[],0,[],0
"Commerce and Shopping, Food and Beverage, Hardware, Internet Services, Sales and Marketing, Software",[Sales],1,[],0,[],0
"Apps, Commerce and Shopping, Mobile, Other, Software",[],0,[],0,[],0
"Agriculture and Farming, Food and Beverage, Sustainability","[Agriculture, Sustainability]",2,[],0,[],0
"Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",[],0,[],0,[],0
"Hardware, Internet Services, Media and Entertainment, Video","[Hardware, Video]",2,[],0,[],0
"Financial Services, Hardware, Internet Services, Mobile, Other, Payments, Software",[],0,[],0,[Other],1
"Agriculture and Farming, Artificial Intelligence, Data and Analytics, Science and Engineering, Software",[Agriculture],1,[],0,[],0
"Artificial Intelligence, Content and Publishing, Data and Analytics, Gaming, Media and Entertainment, Science and Engineering, Software",[Media],1,[],0,[],0
"Financial Services, Mobile, Payments, Software",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"Financial Services, Real Estate",[],0,[],0,[Real],1
Education,[Education],1,[],0,[],0
"Administrative Services, Commerce and Shopping, Food and Beverage, Internet Services",[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",[],0,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",[Sales],1,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Financial Services, Other",[],0,[],0,[Other],1
"Commerce and Shopping, Consumer Goods, Real Estate",[],0,[],0,[Real],1
"Financial Services, Media and Entertainment, Other, Payments, Software",[],0,[],0,[Other],1
"Consumer Electronics, Energy, Hardware, Manufacturing",[Manufacturing],1,[],0,[],0
"Apps, Commerce and Shopping, Other, Software",[],0,[],0,[Other],1
Health Care,[],0,[],0,[],0
"Software, Transportation",[],0,[],0,[],0
"Financial Services, Lending and Investments, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Consumer Electronics, Hardware, Internet Services, Mobile, Software",[],0,[],0,[],0
"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",[],0,[],0,[],0
"Apps, Consumer Electronics, Hardware, Information Technology, Internet Services, Software",[],0,[],0,[],0
"Commerce and Shopping, Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Financial Services, Payments, Sustainability, Transportation","[Sustainability, Transportation]",2,[],0,[],0
"Food and Beverage, Other, Transportation","[Food, Transportation]",2,[],0,[Other],1
"Manufacturing, Transportation","[Manufacturing, Transportation]",2,[],0,[],0
"Financial Services, Lending and Investments, Other, Payments, Software",[],0,[],0,[Other],1
"Government and Military, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Software",[],0,[],0,[Other],1
"Consumer Electronics, Energy, Hardware, Manufacturing, Transportation",[Transportation],1,[],0,[],0
"Consumer Electronics, Hardware, Information Technology, Privacy and Security, Software",[],0,[],0,[],0
Financial Services,[],0,[],0,[],0
"Internet Services, Privacy and Security, Software",[],0,[],0,[],0
"Consumer Electronics, Gaming, Hardware, Software",[Consumer],1,[],0,[],0
Real Estate,[Estate],1,[],0,[Real],1
"Hardware, Information Technology, Internet Services, Software",[Hardware],1,[],0,[],0
"Biotechnology, Data and Analytics, Health Care, Science and Engineering",[],0,[],0,[],0
"Education, Professional Services, Software",[Education],1,[],0,[],0
Commerce and Shopping,[],0,[],0,[],0
"Commerce and Shopping, Consumer Goods, Internet Services, Sales and Marketing","[Sales, Marketing]",2,[],0,[],0
"Financial Services, Lending and Investments, Other, Payments, Software",[],0,[],0,[Other],1
"Energy, Natural Resources, Sustainability","[Energy, Sustainability]",2,[],0,[],0
"Consumer Electronics, Hardware, Transportation",[],0,[],0,[],0
"Hardware, Information Technology, Internet Services, Privacy and Security","[Hardware, Security]",2,[],0,[],0
"Biotechnology, Health Care, Manufacturing, Sales and Marketing, Science and Engineering",[Sales],1,[],0,[],0
"Energy, Natural Resources, Sustainability","[Energy, Sustainability]",2,[],0,[],0
"Consumer Electronics, Hardware, Mobile",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications",[Messaging],1,[],0,[],0
"Financial Services, Lending and Investments, Real Estate",[],0,[],0,[],0
"Biotechnology, Internet Services, Science and Engineering, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Financial Services, Other, Payments, Software",[],0,[],0,[Other],1
"Data and Analytics, Mobile, Other, Sales and Marketing, Software","[Data, Sales]",2,[],0,[Other],1
"Financial Services, Internet Services, Real Estate, Software",[],0,[],0,[],0
"Commerce and Shopping, Food and Beverage, Internet Services, Transportation",[],0,[],0,[],0
"Commerce and Shopping, Gaming, Software",[],0,[],0,[],0
"Commerce and Shopping, Food and Beverage, Transportation",[],0,[],0,[],0
"Consumer Electronics, Design, Hardware, Science and Engineering, Software",[Consumer],1,[],0,[],0
"Financial Services, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments, Payments, Software",[],0,[],0,[],0
"Financial Services, Internet Services",[],0,[],0,[],0
"Administrative Services, Commerce and Shopping, Food and Beverage, Transportation",[],0,[],0,[],0
"Commerce and Shopping, Internet Services, Software",[],0,[],0,[],0
"Consumer Electronics, Hardware, Internet Services, Software, Sustainability",[Sustainability],1,[],0,[],0
"Agriculture and Farming, Commerce and Shopping, Financial Services, Lending and Investments","[Agriculture, Investments]",2,[],0,[],0
"Energy, Natural Resources, Science and Engineering, Sustainability","[Energy, Sustainability]",2,[],0,[],0
"Administrative Services, Information Technology, Other, Professional Services, Software",[],0,[],0,[Other],1
"Commerce and Shopping, Events, Media and Entertainment, Sales and Marketing, Travel and Tourism","[Events, Media, Sales, Tourism]",4,[],0,[],0
"Financial Services, Other",[],0,[],0,[Other],1
"Education, Health Care, Information Technology, Mobile",[Education],1,[],0,[],0
"Commerce and Shopping, Food and Beverage, Mobile",[],0,[],0,[],0
"Financial Services, Other, Software",[],0,[],0,[Other],1
"Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",[],0,[],0,[Other],1
"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",[],0,[],0,[],0
"Information Technology, Other",[],0,[],0,[Other],1
Health Care,[],0,[],0,[],0
"Commerce and Shopping, Financial Services, Hardware, Lending and Investments, Software",[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Real Estate, Science and Engineering, Software",[],0,[],0,[],0
"Consumer Electronics, Information Technology, Privacy and Security, Real Estate",[Consumer],1,[],0,[Real],1
"Artificial Intelligence, Data and Analytics, Government and Military, Information Technology, Science and Engineering, Software",[],0,[],0,[],0
"Apps, Financial Services, Mobile, Payments, Software",[],0,[],0,[],0
"Clothing and Apparel, Commerce and Shopping, Design, Manufacturing","[Clothing, Manufacturing]",2,[],0,[],0
Transportation,[Transportation],1,[],0,[],0
"Apps, Commerce and Shopping, Mobile, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Financial Services, Mobile, Payments, Software",[],0,[],0,[],0
"Apps, Consumer Electronics, Hardware, Software",[],0,[],0,[],0
Transportation,[Transportation],1,[],0,[],0
"Financial Services, Payments, Software",[],0,[],0,[],0
"Financial Services, Payments",[Payments],1,[],0,[],0
"Information Technology, Internet Services, Other, Privacy and Security, Software",[],0,[],0,[Other],1
"Commerce and Shopping, Community and Lifestyle",[],0,[],0,[],0
"Internet Services, Other",[],0,[],0,[Other],1
"Information Technology, Sales and Marketing, Software",[],0,[],0,[],0
"Commerce and Shopping, Consumer Electronics, Hardware, Other",[],0,[],0,[Other],1
"Commerce and Shopping, Food and Beverage, Internet Services, Sales and Marketing, Transportation","[Sales, Transportation]",2,[],0,[],0
"Consumer Electronics, Financial Services, Hardware, Information Technology, Other, Payments, Privacy and Security, Software",[Consumer],1,[],0,[Other],1
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Apps, Artificial Intelligence, Data and Analytics, Mobile, Science and Engineering, Software, Travel and Tourism",[Tourism],1,[],0,[],0
"Community and Lifestyle, Consumer Electronics, Consumer Goods, Hardware, Other",[Community],1,[],0,[Other],1
"Hardware, Information Technology, Software",[Hardware],1,[],0,[],0
"Commerce and Shopping, Financial Services, Professional Services, Sales and Marketing, Software",[Sales],1,[],0,[],0
"Consumer Electronics, Data and Analytics, Financial Services, Hardware, Software",[Consumer],1,[],0,[],0
"Other, Science and Engineering, Transportation",[],0,[],0,[Other],1
"Data and Analytics, Information Technology, Sales and Marketing, Software",[Data],1,[],0,[],0
"Administrative Services, Information Technology, Software",[],0,[],0,[],0
"Data and Analytics, Financial Services, Information Technology",[Data],1,[],0,[],0
"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Hardware, Information Technology, Software, Transportation",[Hardware],1,[],0,[],0
Hardware,[Hardware],1,[],0,[],0
"Apps, Mobile, Software, Transportation",[],0,[],0,[],0
"Financial Services, Hardware, Internet Services, Other, Payments, Software",[],0,[],0,[Other],1
"Agriculture and Farming, Artificial Intelligence, Data and Analytics, Design, Information Technology, Science and Engineering, Software",[Agriculture],1,[],0,[],0
"Apps, Media and Entertainment, Music and Audio, Software",[],0,[],0,[],0
"Information Technology, Science and Engineering, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Commerce and Shopping, Financial Services",[],0,[],0,[],0
"Commerce and Shopping, Community and Lifestyle, Consumer Goods",[Goods],1,[],0,[],0
"Financial Services, Information Technology, Privacy and Security, Software",[],0,[],0,[],0
"Financial Services, Payments, Real Estate, Software",[Payments],1,[],0,[],0
"Apps, Real Estate, Software",[],0,[],0,[],0
"Biotechnology, Food and Beverage, Health Care, Science and Engineering, Sustainability",[Sustainability],1,[],0,[],0
"Commerce and Shopping, Internet Services, Media and Entertainment, Mobile, Other, Sales and Marketing, Sports, Travel and Tourism","[Sales, Tourism]",2,[],0,[Other],1
"Advertising, Consumer Electronics, Hardware, Media and Entertainment, Software",[Advertising],1,[],0,[],0
"Financial Services, Other, Payments, Software",[],0,[],0,[Other],1
"Commerce and Shopping, Consumer Goods, Health Care",[],0,[],0,[],0
"Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Manufacturing, Media and Entertainment, Mobile, Science and Engineering",[Consumer],1,[],0,[],0
"Financial Services, Lending and Investments, Sales and Marketing","[Sales, Marketing]",2,[],0,[],0
"Financial Services, Mobile, Other, Payments, Software",[],0,[],0,[Other],1
"Commerce and Shopping, Hardware, Software",[],0,[],0,[],0
Travel and Tourism,"[Travel, Tourism]",2,[],0,[],0
"Financial Services, Lending and Investments, Payments, Software",[],0,[],0,[],0
"Food and Beverage, Health Care",[Food],1,[],0,[],0
"Apps, Events, Food and Beverage, Media and Entertainment, Mobile, Software, Transportation",[Events],1,[],0,[],0
"Administrative Services, Other, Software",[],0,[],0,[Other],1
"Financial Services, Hardware, Internet Services, Software, Transportation",[],0,[],0,[],0
"Community and Lifestyle, Education, Health Care, Software",[Community],1,[],0,[],0
"Commerce and Shopping, Hardware, Software, Transportation",[],0,[],0,[],0
"Financial Services, Transportation",[Transportation],1,[],0,[],0
"Financial Services, Lending and Investments, Payments, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Energy, Government and Military, Manufacturing, Science and Engineering, Sustainability","[Energy, Sustainability]",2,[],0,[],0
"Apps, Education, Hardware, Mobile, Software",[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Science and Engineering, Software",[],0,[],0,[],0
"Apps, Mobile, Software, Transportation",[],0,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Financial Services, Other, Payments, Software",[],0,[],0,[Other],1
"Commerce and Shopping, Gaming",[Gaming],1,[],0,[],0
"Financial Services, Other, Payments, Software",[],0,[],0,[Other],1
"Financial Services, Lending and Investments, Real Estate",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Information Technology, Messaging and Telecommunications, Other, Software",[],0,[],0,[Other],1
"Administrative Services, Health Care, Professional Services",[],0,[],0,[],0
"Information Technology, Privacy and Security, Software",[],0,[],0,[],0
"Data and Analytics, Internet Services, Software",[Data],1,[],0,[],0
"Events, Media and Entertainment, Software","[Events, Media]",2,[],0,[],0
"Financial Services, Software",[],0,[],0,[],0
"Hardware, Internet Services, Software",[Hardware],1,[],0,[],0
"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software",[Sales],1,[],0,[],0
Health Care,[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software",[Sales],1,[],0,[Other],1
Real Estate,[Estate],1,[],0,[Real],1
"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",[],0,[],0,[],0
"Energy, Science and Engineering, Sustainability","[Energy, Sustainability]",2,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software","[Data, Sales]",2,[],0,[],0
"Internet Services, Professional Services, Software",[],0,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Financial Services, Payments, Software",[],0,[],0,[],0
"Commerce and Shopping, Transportation",[],0,[],0,[],0
"Apps, Financial Services, Health Care, Internet Services, Software",[],0,[],0,[],0
"Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",[Data],1,[],0,[],0
"Apps, Community and Lifestyle, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Other, Software",[],0,[],0,[Other],1
"Commerce and Shopping, Financial Services, Hardware, Internet Services, Media and Entertainment, Other, Payments, Software, Sports",[Sports],1,[],0,[Other],1
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Financial Services, Professional Services",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Community and Lifestyle, Financial Services, Lending and Investments","[Community, Investments]",2,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Financial Services, Lending and Investments, Professional Services",[],0,[],0,[],0
"Financial Services, Payments, Professional Services, Software",[],0,[],0,[],0
"Commerce and Shopping, Food and Beverage, Information Technology, Internet Services, Media and Entertainment, Real Estate, Travel and Tourism",[Tourism],1,[],0,[],0
"Apps, Health Care, Mobile, Other, Software",[],0,[],0,[],0
"Commerce and Shopping, Internet Services",[],0,[],0,[],0
"Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",[Sales],1,[],0,[],0
"Administrative Services, Education, Other, Software",[],0,[],0,[Other],1
"Financial Services, Other, Transportation",[Transportation],1,[],0,[Other],1
"Financial Services, Health Care, Lending and Investments",[Investments],1,[],0,[],0
"Financial Services, Information Technology, Lending and Investments, Mobile, Payments, Professional Services, Software",[],0,[],0,[],0
"Gaming, Sports","[Gaming, Sports]",2,[],0,[],0
"Information Technology, Media and Entertainment, Music and Audio, Sales and Marketing","[Sales, Marketing]",2,[],0,[],0
"Data and Analytics, Financial Services, Lending and Investments","[Data, Investments]",2,[],0,[],0
"Food and Beverage, Health Care",[Food],1,[],0,[],0
"Biotechnology, Health Care, Science and Engineering",[],0,[],0,[],0
"Information Technology, Sales and Marketing",[Marketing],1,[],0,[],0
"Professional Services, Science and Engineering, Sustainability",[Sustainability],1,[],0,[],0
"Media and Entertainment, Software",[Media],1,[],0,[],0
"Gaming, Hardware, Software",[Gaming],1,[],0,[],0
"Consumer Electronics, Hardware, Information Technology, Software",[],0,[],0,[],0
"Food and Beverage, Information Technology, Internet Services, Transportation",[Food],1,[],0,[],0
"Administrative Services, Information Technology, Other, Sales and Marketing, Software",[Sales],1,[],0,[Other],1
"Commerce and Shopping, Financial Services, Real Estate",[],0,[],0,[Real],1
"Financial Services, Payments",[Payments],1,[],0,[],0
"Hardware, Internet Services, Software",[Hardware],1,[],0,[],0
"Apps, Financial Services, Software",[],0,[],0,[],0
"Hardware, Internet Services, Mobile, Science and Engineering",[Hardware],1,[],0,[],0
"Financial Services, Lending and Investments, Real Estate, Transportation",[Transportation],1,[],0,[],0
"Information Technology, Transportation",[Transportation],1,[],0,[],0
"Manufacturing, Transportation","[Manufacturing, Transportation]",2,[],0,[],0
"Financial Services, Information Technology, Internet Services, Lending and Investments, Other",[],0,[],0,[Other],1
"Hardware, Health Care, Manufacturing, Software",[Hardware],1,[],0,[],0
"Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",[],0,[],0,[],0
"Apps, Health Care, Mobile, Software",[],0,[],0,[],0
"Manufacturing, Sustainability","[Manufacturing, Sustainability]",2,[],0,[],0
"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",[],0,[],0,[],0
Financial Services,[],0,[],0,[],0
"Food and Beverage, Transportation",[Food],1,[],0,[],0
"Financial Services, Lending and Investments, Other",[],0,[],0,[Other],1
"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software",[Hardware],1,[],0,[Other],1
"Health Care, Sports",[Sports],1,[],0,[],0
"Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",[],0,[],0,[],0
"Commerce and Shopping, Consumer Electronics, Financial Services, Hardware, Internet Services, Payments",[Payments],1,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Advertising, Sales and Marketing","[Advertising, Sales, Marketing]",3,[],0,[],0
"Gaming, Media and Entertainment",[Gaming],1,[],0,[],0
"Administrative Services, Data and Analytics, Design, Other, Software",[],0,[],0,[Other],1
"Hardware, Mobile, Other, Software",[],0,[],0,[],0
"Data and Analytics, Hardware, Information Technology, Navigation and Mapping, Science and Engineering",[Data],1,[],0,[],0
"Science and Engineering, Transportation",[],0,[],0,[],0
"Education, Other, Software",[Education],1,[],0,[Other],1
"Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Manufacturing, Other, Professional Services, Science and Engineering, Software",[],0,[],0,[Other],1
"Education, Media and Entertainment, Software",[Education],1,[],0,[],0
"Financial Services, Lending and Investments, Professional Services",[],0,[],0,[],0
"Sports, Travel and Tourism","[Sports, Tourism]",2,[],0,[],0
"Artificial Intelligence, Data and Analytics, Sales and Marketing, Software",[Sales],1,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Information Technology, Other, Software",[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",[],0,[],0,[],0
"Commerce and Shopping, Sales and Marketing, Transportation",[Transportation],1,[],0,[],0
"Financial Services, Information Technology, Real Estate",[],0,[],0,[],0
"Administrative Services, Health Care, Information Technology, Software",[],0,[],0,[],0
"Financial Services, Payments",[Payments],1,[],0,[],0
"Commerce and Shopping, Food and Beverage",[],0,[],0,[],0
"Artificial Intelligence, Data and Analytics, Government and Military, Hardware, Health Care, Manufacturing, Science and Engineering, Software",[],0,[],0,[],0
"Information Technology, Sales and Marketing, Software",[],0,[],0,[],0
"Financial Services, Other, Payments, Software",[],0,[],0,[Other],1
"Financial Services, Lending and Investments, Payments",[Payments],1,[],0,[],0
"Data and Analytics, Software",[Data],1,[],0,[],0
"Other, Science and Engineering, Transportation",[],0,[],0,[Other],1
"Administrative Services, Information Technology, Professional Services, Software",[],0,[],0,[],0
"Energy, Manufacturing, Natural Resources",[Energy],1,[],0,[],0
"Financial Services, Hardware, Other",[],0,[],0,[Other],1
"Information Technology, Software",[],0,[],0,[],0
"Commerce and Shopping, Consumer Electronics, Hardware, Information Technology, Mobile, Other",[],0,[],0,[Other],1
"Administrative Services, Financial Services, Government and Military, Mobile, Payments, Software",[],0,[],0,[],0
"Community and Lifestyle, Travel and Tourism","[Community, Tourism]",2,[],0,[],0
"Commerce and Shopping, Food and Beverage, Transportation",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Financial Services, Lending and Investments, Payments",[Payments],1,[],0,[],0
"Data and Analytics, Information Technology, Real Estate",[Data],1,[],0,[],0
"Clothing and Apparel, Real Estate, Sustainability, Transportation","[Clothing, Sustainability, Transportation]",3,[],0,[],0
Financial Services,[],0,[],0,[],0
"Data and Analytics, Software",[Data],1,[],0,[],0
"Apps, Content and Publishing, Gaming, Media and Entertainment, Mobile, Software, Video",[Video],1,[],0,[],0
"Administrative Services, Financial Services, Health Care, Software",[],0,[],0,[],0
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Consumer Goods, Food and Beverage, Other",[Consumer],1,[],0,[Other],1
"Financial Services, Lending and Investments, Software",[],0,[],0,[],0
"Hardware, Internet Services, Software",[Hardware],1,[],0,[],0
"Artificial Intelligence, Data and Analytics, Government and Military, Information Technology, Internet Services, Science and Engineering, Software, Sustainability",[Sustainability],1,[],0,[],0
"Commerce and Shopping, Financial Services, Other, Payments, Software",[],0,[],0,[Other],1
"Financial Services, Lending and Investments",[Investments],1,[],0,[],0
"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design","[Clothing, Design]",2,[],0,[],0
"Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Software","[Messaging, Sales]",2,[],0,[],0
"Data and Analytics, Navigation and Mapping","[Data, Mapping]",2,[],0,[],0
